Timestep,Albania,Austria,Belgium,Bosnia and Herzegovina,Bulgaria,Croatia,Cyprus,Czech Republic,Denmark,Estonia,Finland,France,Germany,Great Britain,Greece,Hungary,Ireland,Italy,Latvia,Lithuania,Luxembourg,Macedonia,Montenegro,Netherlands,Norway,Poland,Portugal,Romania,Serbia,Slovakia,Slovenia,Spain,Sweden,Switzerland,Ukraine
109,172.2136173,198.2353372,123.4438119,597.0980333,851.1729419,432.5239025,248.4810703,184.91609,33.76362721,30.3087943,210.5109125,3553.45791,1640.41696,1286.920704,1516.028577,603.6153754,602.1948101,3373.588248,92.23086919,88.80458816,22.64901335,208.3041562,62.02126655,165.8372336,507.6221989,1021.514237,3240.87247,1478.51748,511.5050168,232.8310585,106.105276,24421.20439,376.3483064,341.2112802,3187.682987
110,139.499097,169.9925768,97.75486748,480.1875188,761.0543171,314.112931,227.7533537,162.2875488,29.00447451,27.71419841,128.2335986,3033.800939,1469.597668,962.6005184,1438.335126,399.0695078,537.904585,3061.303103,89.46082069,69.70957005,21.71326153,165.0515799,51.85284162,86.55598846,373.6726685,750.1266607,3048.497503,1329.558621,425.7500262,163.5411123,86.43951117,22210.71164,227.5690987,313.814884,2541.214122
111,91.95583973,118.396257,53.43883157,309.8612093,579.6799066,182.7967619,130.2739672,111.4143206,19.38535831,14.99308506,29.91934334,2007.394381,1009.773881,511.9227333,1180.391488,185.9588583,435.3013197,2357.667978,58.91367572,48.19417193,16.82761855,105.6437783,34.78806021,34.02155659,114.3957606,347.6690327,2482.336358,972.2970334,248.2572681,83.52022209,59.08714837,17193.00369,54.03225294,240.467118,1509.857062
112,36.03957374,49.67938826,9.060169713,122.214547,324.3657843,69.20031946,78.55711291,36.56039407,4.88571189,1.140707205,0.403721995,699.1618386,427.246643,116.3950313,753.4423187,38.41141741,202.3836534,1318.934664,14.57427498,15.66576464,9.128481765,36.81704517,13.50940592,3.149624024,4.867489781,39.17425175,1597.650167,494.6214645,66.94970608,15.06526832,25.80891679,10050.72566,2.964501928,130.9838746,428.6717997
113,0.89474484,2.334343968,0,4.399961742,65.58881942,3.402373187,12.27613363,0.191986111,4.52E-07,0,0,16.93247346,29.41353924,0.204790236,272.3507152,0.06203095,11.56905461,260.1829465,0.000226794,0.026446686,1.389712395,0.20469705,0.337426318,0,0,0,573.9331624,84.76449908,0.124074756,0.000766265,1.53921029,2574.566116,0,21.29997946,9.499280142
114,0,0,0,0,0.001603656,0,0,0,0,0,0,0,0,0,5.503857017,0,0,0.180538724,0,0,0,0,0,0,0,0,13.3925919,0,0,0,0,30.72641218,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047946198,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0.213707839,0,0,0,0,0.100115897,0,0,0,0,0,0,0,0,0,0.008047414,0,0,0,0,0,0,0,0,0,0,0,0,0
128,19.34805294,0.79256891,1.447322981,24.87022523,2.752166118,7.967067572,72.81330004,0.819265716,0,0,0,97.80311906,8.23E-05,0,7.630495122,24.07813302,0,76.88050326,0,0,0,28.07327734,4.193474778,1.049541884,0,11.78435932,3.366016439,1.335139886,30.8494504,8.877868593,0.471654228,424.7603198,0,0,56.20876316
129,75.79001312,52.78242636,33.96250482,192.8191205,129.4842662,115.1883172,238.5695588,73.83102957,0.217820938,0.00263285,0,768.17047,108.8050238,61.59710819,293.2504355,251.2091801,13.30314009,748.1956409,0.429979113,1.154811924,0.382238703,107.5350299,21.70489098,49.15864117,0,343.0004606,292.6761605,164.746879,163.6392002,116.2300586,23.06387826,5094.392397,1.089479674,30.41984241,752.0779572
130,123.2184102,156.141372,87.30954011,393.4943827,381.4357989,265.7236973,337.8063814,235.125933,9.415228894,9.069117191,2.638570384,1607.158744,705.3652788,740.655468,839.4177449,537.7034953,527.5856895,1783.23799,44.01690548,62.86012025,4.56179647,175.9510856,40.57160712,141.0248487,3.379447212,971.1027031,1005.864625,592.9582206,326.1299627,257.2612202,62.49751464,11834.72851,29.91358883,144.8956551,1943.435251
131,156.7163355,241.9518083,136.736714,544.3176553,601.3512514,380.3283014,461.4298136,387.8043093,26.07075902,36.86786906,69.57958016,2280.25121,1363.491992,2044.834142,1319.297003,751.8083249,1460.361228,2619.436245,141.884556,172.5751434,9.97345929,219.9416609,56.40617246,238.1844713,93.60140025,1516.053131,1795.717781,1059.526224,441.3498778,360.6225725,93.32559205,17797.06724,123.8129688,246.4140537,2961.546044
132,173.2738646,291.2962405,157.5940509,618.8560522,700.6215714,428.0796356,497.7392666,476.7728824,37.63357397,57.08206383,192.0565937,2633.541938,1774.736114,3227.929486,1621.234058,850.6015601,2130.598821,3131.307179,214.681242,249.0924126,13.78483373,225.4463711,63.69558552,296.4126701,217.9876145,1787.806207,2526.772807,1403.431656,462.3921239,409.1387853,110.1037773,21493.6792,208.1125122,308.5242692,3493.53444
133,171.2770655,296.5061218,149.3330582,608.3301045,713.4404738,423.9438037,430.7098978,483.9525326,38.10293822,61.8489034,222.1574211,2549.548943,1815.586409,3782.284913,1678.59643,822.3277068,2255.02616,3212.575067,238.3807788,272.4764529,16.20696683,200.8837889,62.45005555,289.0562426,244.1342249,1725.477478,2942.180453,1512.292918,429.8460471,391.6550362,110.9941483,22401.38659,193.7890038,322.2558396,3352.96961
134,144.3762347,256.374213,105.8641741,517.5367446,632.8163246,365.2920989,283.6464712,403.7865181,29.38018438,50.09116541,131.5149928,2070.28703,1542.661452,3397.321171,1465.675129,670.518167,1989.407265,2872.927186,206.5582834,239.2427498,14.80652194,160.7043393,52.33267693,209.8824429,175.4760159,1335.528861,2899.775551,1375.439391,343.6585706,313.1639598,96.82172802,20597.33871,106.9562412,287.3929576,2586.694546
135,97.12454546,175.9316539,44.75883722,352.499206,477.1123647,255.1247517,179.118746,256.2640533,15.64055253,24.76662265,28.98701568,1300.263281,1029.491958,2172.623411,1156.018715,410.3786145,1163.29164,2169.014032,125.9190142,155.5461312,10.39995842,102.864595,35.1658029,77.00321851,58.16800997,702.3096812,2418.901579,1014.998384,213.8188802,183.8724449,68.38703341,15962.57354,30.89722117,214.6547914,1511.520933
136,37.67117657,69.88118632,5.46956601,143.9196443,271.1319732,107.6116834,101.9724277,77.40904504,3.553335418,1.938264842,0.356695675,430.5294801,411.2760577,570.7463635,752.5243011,116.2798144,349.7306814,1183.905833,27.62085602,44.65021765,5.168138184,35.54685235,13.78760831,5.054279744,2.127255601,100.8383791,1575.904617,512.1472841,66.4644021,41.82877883,30.00313636,9165.515454,2.613218609,113.717426,454.5995392
137,0.970773998,2.741641701,0,5.404429767,56.14546267,5.022456733,16.96363667,0.307054923,1.15E-05,0,0,10.50883342,26.04311994,2.592281681,281.4055463,0.326055576,16.9493291,222.7988078,0.00138425,0.07078882,0.663818519,0.218298126,0.366098009,0,0,0,569.6364335,84.75374068,0.170342759,0.006603534,1.757329475,2316.424607,0,18.84041759,13.79781807
138,0,0,0,0,0.002512942,0,0,0,0,0,0,0,0,0,6.152667149,0,0,0.179374349,0,0,0,0,0,0,0,0,14.0508091,8.05E-07,0,0,0,30.03691016,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047289309,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0.189770646,0,0,0,0,0.092233812,0,0,0,0,0,0,0,0,0,0.024648708,0,0,0,0,0,0,0,0,0,0,0,0,0
152,22.27042443,0.686419449,0.879644381,25.73726392,3.7851591,6.599737699,68.91450773,0.495572977,0,0,0,80.21666297,0.000109117,1.78E-05,8.499582039,21.73463036,0,85.84951885,0,0,0,40.3723881,4.6222842,1.397940178,0,12.24699841,5.999943324,2.094424375,51.35972767,7.9562654,0.480460079,313.2482106,0,0,58.69015554
153,87.39088596,39.71811874,26.149942,176.601695,153.3276532,83.83566878,228.8329457,41.69101576,0.308308292,0.004784735,0,701.3825978,38.70945045,60.87695091,352.1084483,170.5825182,1.504477849,668.8037717,0.511923211,1.186451964,0.182516164,136.4468266,24.94122703,75.47560705,0,216.63439,445.1206685,249.1976336,244.8102121,74.4480333,18.4722428,4348.997991,0.324875398,23.89175596,929.9730351
154,145.5837386,107.9078576,66.21361859,342.8535589,434.5614437,203.4342829,329.2192296,124.0585506,26.82976135,8.476520059,1.193377504,1580.187617,316.7729303,375.8331081,986.8310658,317.3484282,87.37946449,1513.7374,36.57651637,46.39560925,2.275748417,220.2646757,44.13463956,193.1240539,16.98495497,541.9055705,1401.291134,868.1447496,431.6231073,144.042292,42.69909272,10855.23416,22.05117364,113.826095,2503.720219
155,184.506596,153.3108066,108.4165088,479.2789733,688.352206,303.7523215,452.5834696,195.7468634,76.29561169,29.14230892,21.7621189,2391.035617,733.1749387,730.2055832,1517.680612,409.1687923,251.7408776,2212.134551,105.1932713,113.8346909,5.636790703,274.2171166,55.74257043,310.6709529,264.6525204,773.0997778,2387.592148,1426.170539,534.1330443,183.6407256,60.52889603,17312.23214,155.7433036,205.7355891,3952.388482
156,199.1969118,201.8960846,146.4953713,562.4744443,833.1796863,346.4635487,521.7877993,256.3304671,108.5227977,40.77163652,60.15125555,2881.607741,1096.470696,937.9397511,1860.184244,451.4651187,409.5104383,2673.927529,153.7279217,160.4153712,9.27011767,294.4279719,58.85639534,332.1069466,591.3137111,846.7513233,3014.519272,1739.234607,544.9085311,190.8921463,79.4390707,21694.28252,319.2565092,273.821574,4811.387278
157,174.133843,213.4619038,173.4044829,563.1899827,848.2185005,345.2613535,485.4670772,264.0508574,110.2093464,40.71512156,71.36305436,2886.035732,1218.646588,942.5717477,1982.511639,418.8087955,363.8626428,2788.627946,157.1183508,171.8179452,12.19023625,277.8689781,59.44853253,323.742689,695.5486852,737.2019418,3272.52451,1761.071278,487.4461652,181.5856467,96.99735167,23023.68271,358.6804756,303.8610528,4828.570151
158,139.3282794,172.7658159,139.4507821,470.1841025,771.4084644,288.656535,427.7460909,211.6982166,78.99123445,31.78601386,42.66243083,2383.854863,1108.462423,789.8153243,1868.100623,325.5814121,279.1767866,2475.460042,122.090534,140.1187797,14.29090359,218.1022712,50.56647461,237.1508964,480.1617439,526.9398247,3128.420427,1541.843197,369.178833,143.2960456,86.22304481,21213.40046,235.5441272,280.7407548,3997.823076
159,100.8059598,115.1858918,66.08657227,314.9004832,595.1213519,192.6703247,318.3500591,126.696129,43.37666086,16.12820156,9.596334535,1521.071631,785.016416,522.8279865,1508.91717,190.2951936,228.9039461,1835.931311,68.34736529,85.90097599,11.6205098,125.9578189,33.74671549,102.9061129,157.8184334,277.8297509,2572.19521,1135.785251,218.2195191,92.03601796,59.45473276,16628.03204,60.45268726,200.9165466,2499.219988
160,39.22367317,49.45446673,9.41404532,119.5926258,336.9008862,79.31255474,165.19584,35.74374489,9.072276961,1.551051129,0.202954429,543.0763595,351.8812551,129.5631668,968.9695407,58.88606073,93.66699628,996.3163206,14.3885674,24.277111,5.471283579,36.67691956,12.87898399,9.520266546,7.359468191,42.13488587,1690.734624,580.5416353,66.6716602,23.61237582,26.03110114,9802.769214,4.2804855,101.0848885,794.6898075
161,1.085696797,2.633072112,0,4.683662017,69.12408118,3.923613853,21.88819919,0.176681879,0.00014688,0,0,18.04073074,24.17984629,0.328287718,355.6146092,0.311512347,4.602457195,188.6632627,0.000920291,0.027694903,0.679932547,0.309944238,0.361632478,0,0,0,638.5653895,91.39339627,0.257868536,0.002762601,1.471961461,2556.718332,0,16.80235887,20.11003722
162,0,0,0,0,0.004720883,0,0,0,0,0,0,0,0,0,7.860061235,0,0,0.154216394,0,0,0,0,0,0,0,0,17.76210495,2.67E-06,0,0,0,26.09428192,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034162763,0,0,0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,1.20E-06,0,0,0,0,0,0.307272859,0,0,0,0,0.126314408,0,0,0,0,0,0,0,0,0,0.032624429,0,0,0,0,0,0,2.54E-05,0,0,0,0,0,0
176,21.77495907,0.535004523,0.143363503,21.04477008,4.825376238,5.748973235,71.63589109,0.393964206,0,0,0,98.48425973,0.000350511,4.56E-12,11.88110776,13.96513881,0,74.0624214,0,0,0,40.75879453,4.065246448,0.077450611,0,6.54436848,8.114520396,2.257282333,49.04660768,4.087632992,0.435041842,535.2874219,0,0,104.8523596
177,83.31776915,31.43937714,4.879610075,144.8376425,182.3138575,68.26207444,229.7795609,37.00080692,0.012923523,0.002381492,0,756.1715412,47.37765013,69.71995387,367.1607571,122.3259911,11.82143303,656.7377398,0.277185027,0.689276229,0.059311515,135.020178,22.04690125,8.605539639,0,175.2258056,571.5480421,217.2598685,225.2676775,45.04795151,15.0690485,6227.716218,0.064845427,29.8279165,1260.693237
178,137.8733844,104.9610691,14.98666477,271.0204812,480.7496466,147.4968195,372.0648348,116.9271668,8.846985701,2.059428562,0.894751752,1566.507874,247.2655373,799.2858547,992.6819702,250.223113,446.253297,1590.045353,13.21785551,21.42856857,0.63851248,212.1848199,42.43990207,25.76000507,17.50609582,472.4270816,1614.099229,714.3097683,388.3405642,106.1404395,44.13071139,13760.06115,10.46434671,140.7953175,3058.115595
179,178.2570271,162.4796115,27.54795551,338.5998521,728.5391385,196.4940765,496.972959,180.3567288,40.1286973,6.242351785,28.55049662,2183.646423,446.0503601,2100.8111,1537.003582,362.5078342,1385.689958,2451.760463,30.1893705,47.48053606,1.312135386,261.5387865,54.61955161,41.64805589,262.2621476,720.4122477,2512.895854,1145.865784,474.7844285,166.4239014,80.39070584,19944.61161,104.6985382,243.7642967,4505.78575
180,195.9572672,204.5743972,28.98373091,343.9035175,863.5075988,233.6674948,603.7601645,220.9943661,77.9630406,7.337490785,84.64150359,2465.389224,597.531375,3246.092001,1864.756816,445.5205014,2203.314296,2997.877736,37.05945616,58.70663719,1.828942839,276.7743169,59.63229925,53.79442098,550.8311369,860.2363006,3059.984818,1412.839257,452.5076973,192.4051338,91.25486666,23571.56133,230.5480255,304.6753359,5236.324191
181,184.4535837,228.8186881,24.50385089,332.1394058,874.9662612,259.5374741,648.4764616,207.7380527,87.13534852,6.510456605,105.7666435,2357.418201,641.195623,3729.958347,1948.297093,465.1268454,2183.349555,3033.871812,35.42108576,56.14602848,2.153986099,249.3763828,57.81505061,50.51853319,620.0681681,817.7610908,3269.509547,1530.243944,375.012219,184.049712,91.25895093,24273.30848,256.8435941,309.828012,5152.240576
182,144.4822594,206.9389449,18.78323001,294.3311998,772.5837119,245.6929519,569.2537881,152.4334911,44.79537604,5.134927351,56.4158837,1884.18917,560.9079131,3482.474631,1794.963011,405.6749681,1300.333551,2662.88594,28.06530421,41.02204946,1.608538275,167.1422034,48.15708878,34.72513763,460.3104089,607.8658905,3103.75762,1430.407313,285.4713468,141.6332791,82.42058852,21895.6462,161.4299698,288.0559531,4255.492462
183,79.67464153,143.1831256,11.06123694,210.9123678,578.0258547,182.640105,420.590131,90.3772982,18.1984303,2.840130677,6.875900704,1208.342924,372.7980478,2151.800013,1393.549287,269.096012,585.3918657,1966.596915,16.44429965,23.44162013,1.410795456,84.28029858,26.67680156,16.47107143,157.9511601,307.6170705,2552.851733,1105.693955,175.3580481,78.71178138,55.63593938,16978.77345,31.85892043,212.1718957,2682.878266
184,24.93350654,56.60086495,3.758675315,82.72460903,327.5959736,79.80630297,217.1974677,24.67155234,4.673403347,0.206063155,0.001137385,449.0079664,148.2242839,524.4566934,853.776717,80.8925855,211.6134895,1047.774918,3.583000267,7.88429015,1.258019649,25.43805995,8.378006243,1.896984072,5.456067822,44.74571994,1685.900024,608.610911,57.1272287,16.83809952,23.05572606,10052.06206,0.591306398,97.97987168,862.1832387
185,0.613165533,2.471669757,0,3.21399305,70.96560683,4.022166382,32.12525615,0.144919964,2.99E-05,0,0,14.75868997,10.84513747,2.114746345,289.3593943,0.2885594,12.51033985,210.4891223,5.83E-05,0.040655071,0.109868085,0.220303868,0.266200381,0,0,1.96E-13,640.3244329,106.7773957,0.238481992,0.006507588,1.314844458,2695.447711,0,15.95405752,22.85868833
186,0,0,0,0,0.005248737,0,0,0,0,0,0,0,0,0,7.169642442,0,0,0.280828038,0,0,0,0,0,0,0,0,18.67932774,3.21E-05,0,0,0,34.24088235,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065686719,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,3.45E-05,0,0,0,0,0,0.498548623,0,0,0,0,0.185894788,0,0,0,0,0,0,0,0,0,0.042346453,0,0,0,0,0,0,8.59E-05,0,0,0,0,0,0
200,19.25241863,0.593679765,0.226112514,9.59224979,5.152188318,5.463506898,106.8097439,0.858171265,0,0,0,96.24930516,0.000444087,0.000411928,14.0423578,23.49022431,0,71.68312366,0,0,0,38.84031105,2.652360138,0.274771459,0,4.97566947,9.215529753,2.431067923,44.96625793,7.847584128,0.434816227,586.3634616,0,3.64E-05,76.40960122
201,74.64141185,25.14705954,7.4549337,73.84865544,185.7374512,69.22268099,321.4096545,46.54907139,0.076890723,1.45E-06,0,677.8484783,56.1923275,156.7720809,398.9340887,170.9442787,13.37487324,685.0121407,0.022594863,0.040296544,0.09481814,129.0511341,13.60128928,17.18737845,0,152.2119918,596.7789105,171.8628087,205.2936467,78.62361946,9.482125209,6619.647511,0.612731333,13.40502597,786.2988512
202,124.0077055,70.90657769,17.96522918,145.6876269,478.1298242,148.5801971,464.7260629,167.9982036,9.648725904,0.853365729,1.557955103,1398.781788,296.5997455,1127.114702,1045.92406,284.3183196,245.3010833,1637.302134,7.710281081,8.16762974,0.818245578,206.3974718,24.05302123,75.11579863,18.45417068,434.4538989,1676.773922,516.0804013,326.4140134,130.3933436,19.15941322,14527.37699,27.69248619,58.07510055,1710.544147
203,155.561844,155.1009194,34.3119036,223.1174771,691.2522378,192.7125242,520.317165,293.525361,34.62487504,4.426441882,33.47719825,2004.76833,582.605989,2133.564212,1587.892719,269.7718228,290.3646486,2304.120141,35.97259325,37.76070067,0.610213308,243.4006093,33.5196615,139.9940293,287.310612,674.757176,2583.214546,774.0253722,409.0722886,186.8180517,24.17890058,20835.48091,178.2700234,166.9224556,2396.553291
204,164.6387392,245.3449706,50.15328603,246.6961083,741.0207014,163.0235597,537.778834,280.0292376,54.22389789,7.564983409,91.86095656,2325.077577,625.2473166,2417.76442,1938.320574,280.7806516,528.6695262,2731.549499,60.93938154,77.17738196,0.88203075,246.3660645,45.47205288,181.6692628,640.5587229,755.0281266,3171.462328,1053.175902,422.2303157,246.1674241,30.10524313,24543.90148,344.4833497,248.34297,2696.727614
205,169.003424,236.419606,50.09079198,199.5168714,722.241227,132.1085665,641.0613095,223.8844788,63.50233068,9.201078888,113.963723,2267.600397,583.0542163,2086.849809,2058.075407,437.5328322,615.9259078,2994.21194,68.88497084,92.96663372,1.579078007,241.6733775,45.98251597,178.8199899,748.5746351,639.2758432,3379.043066,1230.11396,327.5441554,269.2044788,54.48213283,25236.84699,344.2658251,245.8133709,2590.835847
206,141.6490429,153.4739597,39.95497776,118.8420918,634.4133552,162.0153561,607.7494712,144.0427951,53.20211045,8.929159994,72.04726978,1852.66347,488.3231987,1517.770834,1910.817171,511.761635,582.0985817,2710.5842,65.24069697,77.65404292,1.503084775,205.8815454,31.83247887,136.1296882,566.5199094,363.9323651,3192.455407,1131.541354,219.1584272,171.4285889,69.57964053,22960.19556,185.1539189,170.3713224,2028.589979
207,83.89796005,65.69423507,22.48472096,89.90138468,492.2058061,168.232619,451.9185851,55.97309957,28.23678731,4.948725418,17.75631201,1214.898794,328.2587431,741.5613915,1529.126419,280.3192694,562.3980364,1943.976744,44.89333684,41.17150491,1.407612627,125.1211209,15.48883889,41.85137552,219.2736138,120.8010974,2627.449236,801.8214876,142.9648819,68.69327871,32.13921008,17909.72056,37.38156767,78.54576613,1257.837664
208,29.45722848,24.88208815,3.699834298,40.89694653,280.2624486,56.51999892,239.5837893,15.60724486,6.858797182,0.375118009,0.380972682,432.1836952,128.5022938,205.7770147,1011.952653,53.35694912,190.6874598,1012.615982,10.46220057,9.004450533,1.418739798,37.04640361,4.95663753,2.791281993,13.63917807,15.10966712,1745.544527,400.4530278,57.92621422,10.61091021,9.447408905,10709.52366,1.73648043,32.79355838,443.7242529
