Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
FYR Macedonia (MK),03.01.2018 15:00 - 03.01.2018 16:00 (CET),0,554,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,33
FYR Macedonia (MK),03.01.2018 16:00 - 03.01.2018 17:00 (CET),0,543,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,21
FYR Macedonia (MK),03.01.2018 17:00 - 03.01.2018 18:00 (CET),0,553,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,14
FYR Macedonia (MK),03.01.2018 18:00 - 03.01.2018 19:00 (CET),0,555,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,11
FYR Macedonia (MK),03.01.2018 19:00 - 03.01.2018 20:00 (CET),0,556,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,5
FYR Macedonia (MK),03.01.2018 20:00 - 03.01.2018 21:00 (CET),0,560,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,4
FYR Macedonia (MK),03.01.2018 21:00 - 03.01.2018 22:00 (CET),0,547,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,3
FYR Macedonia (MK),03.01.2018 22:00 - 03.01.2018 23:00 (CET),0,541,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,1
FYR Macedonia (MK),03.01.2018 23:00 - 04.01.2018 00:00 (CET),0,524,0,0,0,0,0,0,0,0,287,0,0,0,0,0,0,0,0,2
FYR Macedonia (MK),04.01.2018 00:00 - 04.01.2018 01:00 (CET),0,522,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,3
FYR Macedonia (MK),04.01.2018 01:00 - 04.01.2018 02:00 (CET),0,524,0,0,0,0,0,0,0,0,156,0,0,0,0,0,0,0,0,4
FYR Macedonia (MK),04.01.2018 02:00 - 04.01.2018 03:00 (CET),0,519,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,28
FYR Macedonia (MK),04.01.2018 03:00 - 04.01.2018 04:00 (CET),0,518,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,24
FYR Macedonia (MK),04.01.2018 04:00 - 04.01.2018 05:00 (CET),0,531,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
FYR Macedonia (MK),04.01.2018 05:00 - 04.01.2018 06:00 (CET),0,538,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25
