Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Sweden (SE),04.01.2018 03:00 - 04.01.2018 04:00 (CET),0,0,0,0,0,0,0,0,0,0,0,5420,0,7794,1238,0,0,0,0,1741
Sweden (SE),04.01.2018 04:00 - 04.01.2018 05:00 (CET),0,0,0,0,0,0,0,0,0,0,0,5886,0,8028,1245,0,0,0,0,1749
Sweden (SE),04.01.2018 05:00 - 04.01.2018 06:00 (CET),0,0,0,0,0,0,0,0,0,0,0,6061,0,8135,1274,0,0,0,0,1724
Sweden (SE),04.01.2018 06:00 - 04.01.2018 07:00 (CET),0,0,0,0,0,0,0,0,0,0,0,7326,0,7969,1309,0,0,0,0,1723
Sweden (SE),04.01.2018 07:00 - 04.01.2018 08:00 (CET),0,0,0,0,0,0,0,0,0,0,0,10049,0,7816,1341,0,0,0,0,1748
Sweden (SE),04.01.2018 08:00 - 04.01.2018 09:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11549,0,7861,1400,0,0,0,0,1691
Sweden (SE),04.01.2018 09:00 - 04.01.2018 10:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11613,0,8054,1386,0,0,0,0,1634
Sweden (SE),04.01.2018 10:00 - 04.01.2018 11:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11880,0,8135,1388,0,0,0,0,1598
Sweden (SE),04.01.2018 11:00 - 04.01.2018 12:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11458,0,8220,1386,0,0,0,0,1658
Sweden (SE),04.01.2018 12:00 - 04.01.2018 13:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11478,0,8225,1413,0,0,0,0,1657
Sweden (SE),04.01.2018 13:00 - 04.01.2018 14:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11479,0,8255,1410,0,0,0,0,1691
Sweden (SE),04.01.2018 14:00 - 04.01.2018 15:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11553,0,8420,1393,0,0,0,0,1706
Sweden (SE),04.01.2018 15:00 - 04.01.2018 16:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11654,0,8356,1397,0,0,0,0,1747
Sweden (SE),04.01.2018 16:00 - 04.01.2018 17:00 (CET),0,0,0,0,0,0,0,0,0,0,0,11700,0,8209,1400,0,0,0,0,1840
