Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
France (FR),05.01.2018 14:00 - 05.01.2018 15:00 (CET),276,0,0,3568,11,216,0,0,0,762,6065,2085,0,55634,0,0,1375,258,0,5229
France (FR),05.01.2018 15:00 - 05.01.2018 16:00 (CET),276,0,0,3568,10,217,0,0,0,136,6088,2209,0,55573,0,0,801,261,0,4718
France (FR),05.01.2018 16:00 - 05.01.2018 17:00 (CET),275,0,0,3602,10,217,0,0,0,570,6141,2436,0,55800,0,0,276,262,0,4084
France (FR),05.01.2018 17:00 - 05.01.2018 18:00 (CET),275,0,0,3634,10,217,0,0,0,1838,6176,3130,0,55955,0,0,67,264,0,3660
France (FR),05.01.2018 18:00 - 05.01.2018 19:00 (CET),276,0,0,3632,9,218,0,0,0,2777,6162,3495,0,55996,0,0,0,261,0,3363
France (FR),05.01.2018 19:00 - 05.01.2018 20:00 (CET),276,0,0,3635,8,218,0,0,0,2441,6135,2742,0,55609,0,0,0,264,0,3348
France (FR),05.01.2018 20:00 - 05.01.2018 21:00 (CET),276,0,0,3586,8,218,0,0,0,1416,5998,2383,0,55601,0,0,0,266,0,3078
France (FR),05.01.2018 21:00 - 05.01.2018 22:00 (CET),277,0,0,3254,10,218,0,0,0,248,5952,2196,0,55766,0,0,0,265,0,2752
France (FR),05.01.2018 22:00 - 05.01.2018 23:00 (CET),276,0,0,2567,10,218,0,0,0,1045,5950,2359,0,55656,0,0,0,264,0,2279
France (FR),05.01.2018 23:00 - 06.01.2018 00:00 (CET),267,0,0,2467,4,218,0,0,0,1234,5941,2403,0,55656,0,0,0,270,0,2065
France (FR),06.01.2018 00:00 - 06.01.2018 01:00 (CET),276,0,0,2459,1,217,0,0,0,738,5829,2227,0,55409,0,0,0,267,0,1998
France (FR),06.01.2018 01:00 - 06.01.2018 02:00 (CET),276,0,0,2459,1,216,0,0,0,1691,5798,1869,0,55490,0,0,0,267,0,1789
France (FR),06.01.2018 02:00 - 06.01.2018 03:00 (CET),276,0,0,2461,0,216,0,0,0,2426,5838,1961,0,55237,0,0,0,268,0,1627
France (FR),06.01.2018 03:00 - 06.01.2018 04:00 (CET),276,0,0,2461,0,216,0,0,0,3322,5857,1761,0,54377,0,0,0,266,0,1448
France (FR),06.01.2018 04:00 - 06.01.2018 05:00 (CET),274,0,0,2463,0,215,0,0,0,3440,5855,1760,0,53639,0,0,0,266,0,1427
France (FR),06.01.2018 05:00 - 06.01.2018 06:00 (CET),274,0,0,2463,0,216,0,0,0,3425,5841,1728,0,54067,0,0,0,266,0,1269
France (FR),06.01.2018 06:00 - 06.01.2018 07:00 (CET),275,0,0,2469,0,216,0,0,0,3327,5761,1824,0,55207,0,0,0,263,0,1065
France (FR),06.01.2018 07:00 - 06.01.2018 08:00 (CET),276,0,0,2485,0,217,0,0,0,2179,5863,1817,0,55416,0,0,0,257,0,956
France (FR),06.01.2018 08:00 - 06.01.2018 09:00 (CET),276,0,0,2513,0,217,0,0,0,812,5923,1824,0,55460,0,0,91,261,0,932
