Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Lithuania (LT),04.01.2018 23:00 - 05.01.2018 00:00 (CET),50,0,0,45,0,0,0,0,0,442,105,0,0,0,21,0,0,18,0,264
Lithuania (LT),05.01.2018 00:00 - 05.01.2018 01:00 (CET),50,0,0,45,0,0,0,0,0,324,76,0,0,0,21,0,0,19,0,240
Lithuania (LT),05.01.2018 01:00 - 05.01.2018 02:00 (CET),50,0,0,45,0,0,0,0,0,334,76,0,0,0,20,0,0,19,0,230
Lithuania (LT),05.01.2018 02:00 - 05.01.2018 03:00 (CET),50,0,0,45,0,0,0,0,0,440,76,0,0,0,21,0,0,18,0,260
Lithuania (LT),05.01.2018 03:00 - 05.01.2018 04:00 (CET),50,0,0,45,0,0,0,0,0,438,76,0,0,0,21,0,0,18,0,255
Lithuania (LT),05.01.2018 04:00 - 05.01.2018 05:00 (CET),51,0,0,46,0,0,0,0,0,214,76,0,0,0,21,0,0,18,0,278
Lithuania (LT),05.01.2018 05:00 - 05.01.2018 06:00 (CET),52,0,0,46,0,0,0,0,0,0,105,0,0,0,21,0,0,18,0,295
Lithuania (LT),05.01.2018 06:00 - 05.01.2018 07:00 (CET),52,0,0,46,0,0,0,0,0,0,105,0,0,0,22,0,0,18,0,319
Lithuania (LT),05.01.2018 07:00 - 05.01.2018 08:00 (CET),52,0,0,46,0,0,0,0,0,0,105,0,0,0,21,0,1,18,0,346
Lithuania (LT),05.01.2018 08:00 - 05.01.2018 09:00 (CET),52,0,0,46,0,0,0,0,0,0,105,0,0,0,21,0,2,18,0,335
Lithuania (LT),05.01.2018 09:00 - 05.01.2018 10:00 (CET),52,0,0,46,0,0,0,0,0,0,105,0,0,0,21,0,3,18,0,342
Lithuania (LT),05.01.2018 10:00 - 05.01.2018 11:00 (CET),52,0,0,46,0,0,0,0,0,0,105,0,0,0,21,0,3,18,0,357
Lithuania (LT),05.01.2018 11:00 - 05.01.2018 12:00 (CET),52,0,0,46,0,0,0,0,0,0,105,0,0,0,21,0,3,18,0,351
Lithuania (LT),05.01.2018 12:00 - 05.01.2018 13:00 (CET),52,0,0,46,0,0,0,0,0,0,105,0,0,0,20,0,2,18,0,294
Lithuania (LT),05.01.2018 13:00 - 05.01.2018 14:00 (CET),52,0,0,45,0,0,0,0,0,0,105,0,0,0,20,0,1,18,0,293
Lithuania (LT),05.01.2018 14:00 - 05.01.2018 15:00 (CET),52,0,0,45,0,0,0,0,0,0,105,0,0,0,20,0,0,18,0,362
Lithuania (LT),05.01.2018 15:00 - 05.01.2018 16:00 (CET),52,0,0,45,0,0,0,0,0,0,105,0,0,0,20,0,0,18,0,377
Lithuania (LT),05.01.2018 16:00 - 05.01.2018 17:00 (CET),52,0,0,45,0,0,0,0,0,0,105,0,0,0,21,0,0,18,0,389
Lithuania (LT),05.01.2018 17:00 - 05.01.2018 18:00 (CET),52,0,0,45,0,0,0,0,0,0,105,0,0,0,21,0,0,18,0,384
Lithuania (LT),05.01.2018 18:00 - 05.01.2018 19:00 (CET),52,0,0,45,0,0,0,0,0,0,105,0,0,0,21,0,0,18,0,384
Lithuania (LT),05.01.2018 19:00 - 05.01.2018 20:00 (CET),52,0,0,45,0,0,0,0,0,0,105,0,0,0,21,0,0,18,0,328
Lithuania (LT),05.01.2018 20:00 - 05.01.2018 21:00 (CET),51,0,0,45,0,0,0,0,0,0,105,0,0,0,21,0,0,19,0,275
Lithuania (LT),05.01.2018 21:00 - 05.01.2018 22:00 (CET),51,0,0,45,0,0,0,0,0,0,105,0,0,0,21,0,0,18,0,218
Lithuania (LT),05.01.2018 22:00 - 05.01.2018 23:00 (CET),51,0,0,45,0,0,0,0,0,0,105,0,0,0,21,0,0,19,0,163
Lithuania (LT),05.01.2018 23:00 - 06.01.2018 00:00 (CET),51,0,0,45,0,0,0,0,0,0,105,0,0,0,20,0,0,18,0,195
Lithuania (LT),06.01.2018 00:00 - 06.01.2018 01:00 (CET),51,0,0,46,0,0,0,0,0,0,36,0,0,0,21,0,0,18,0,176
Lithuania (LT),06.01.2018 01:00 - 06.01.2018 02:00 (CET),51,0,0,46,0,0,0,0,0,0,33,0,0,0,22,0,0,18,0,221
Lithuania (LT),06.01.2018 02:00 - 06.01.2018 03:00 (CET),51,0,0,45,0,0,0,0,0,0,33,0,0,0,22,0,0,18,0,247
Lithuania (LT),06.01.2018 03:00 - 06.01.2018 04:00 (CET),51,0,0,46,0,0,0,0,0,0,33,0,0,0,21,0,0,18,0,241
Lithuania (LT),06.01.2018 04:00 - 06.01.2018 05:00 (CET),51,0,0,46,0,0,0,0,0,0,33,0,0,0,21,0,0,19,0,295
Lithuania (LT),06.01.2018 05:00 - 06.01.2018 06:00 (CET),51,0,0,46,0,0,0,0,0,0,76,0,0,0,21,0,0,19,0,274
Lithuania (LT),06.01.2018 06:00 - 06.01.2018 07:00 (CET),52,0,0,46,0,0,0,0,0,0,97,0,0,0,21,0,0,18,0,188
Lithuania (LT),06.01.2018 07:00 - 06.01.2018 08:00 (CET),52,0,0,46,0,0,0,0,0,0,97,0,0,0,21,0,0,18,0,183
Lithuania (LT),06.01.2018 08:00 - 06.01.2018 09:00 (CET),52,0,0,46,0,0,0,0,0,0,97,0,0,0,21,0,1,18,0,140
Lithuania (LT),06.01.2018 09:00 - 06.01.2018 10:00 (CET),52,0,0,46,0,0,0,0,0,0,97,0,0,0,21,0,4,18,0,143
Lithuania (LT),06.01.2018 10:00 - 06.01.2018 11:00 (CET),52,0,0,46,0,0,0,0,0,0,97,0,0,0,21,0,6,18,0,115
Lithuania (LT),06.01.2018 11:00 - 06.01.2018 12:00 (CET),52,0,0,46,0,0,0,0,0,33,102,0,0,0,20,0,4,18,0,90
Lithuania (LT),06.01.2018 12:00 - 06.01.2018 13:00 (CET),52,0,0,46,0,0,0,0,0,18,96,0,0,0,20,0,4,18,0,106
Lithuania (LT),06.01.2018 13:00 - 06.01.2018 14:00 (CET),52,0,0,46,0,0,0,0,0,23,101,0,0,0,20,0,6,18,0,92
Lithuania (LT),06.01.2018 14:00 - 06.01.2018 15:00 (CET),52,0,0,46,0,0,0,0,0,28,97,0,0,0,20,0,0,18,0,109
Lithuania (LT),06.01.2018 15:00 - 06.01.2018 16:00 (CET),52,0,0,46,0,0,0,0,0,33,99,0,0,0,20,0,0,18,0,128
Lithuania (LT),06.01.2018 16:00 - 06.01.2018 17:00 (CET),52,0,0,46,0,0,0,0,0,51,105,0,0,0,20,0,0,18,0,113
