Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Norway (NO),06.01.2018 22:00 - 06.01.2018 23:00 (CET),0,0,0,376,0,0,0,0,0,0,0,1178,18512,0,0,52,0,0,0,0,241
Norway (NO),06.01.2018 23:00 - 07.01.2018 00:00 (CET),0,0,0,369,0,0,0,0,0,0,0,1175,16830,0,0,52,0,0,0,0,299
Norway (NO),07.01.2018 00:00 - 07.01.2018 01:00 (CET),0,0,0,371,0,0,0,0,0,0,0,1160,14372,0,0,45,0,0,0,0,303
Norway (NO),07.01.2018 01:00 - 07.01.2018 02:00 (CET),0,0,0,372,0,0,0,0,0,0,0,1161,12871,0,0,45,0,0,0,0,379
Norway (NO),07.01.2018 02:00 - 07.01.2018 03:00 (CET),0,0,0,371,0,0,0,0,0,0,0,1167,12218,0,0,45,0,0,0,0,460
Norway (NO),07.01.2018 03:00 - 07.01.2018 04:00 (CET),0,0,0,375,0,0,0,0,0,0,0,1161,11829,0,0,45,0,0,0,0,445
Norway (NO),07.01.2018 04:00 - 07.01.2018 05:00 (CET),0,0,0,371,0,0,0,0,0,0,0,1159,11874,0,0,45,0,0,0,0,479
Norway (NO),07.01.2018 05:00 - 07.01.2018 06:00 (CET),0,0,0,375,0,0,0,0,0,0,0,1156,12426,0,0,45,0,0,0,0,508
Norway (NO),07.01.2018 06:00 - 07.01.2018 07:00 (CET),0,0,0,376,0,0,0,0,0,0,0,1162,13099,0,0,45,0,0,0,0,426
Norway (NO),07.01.2018 07:00 - 07.01.2018 08:00 (CET),0,0,0,373,0,0,0,0,0,0,0,1160,13953,0,0,45,0,0,0,0,388
Norway (NO),07.01.2018 08:00 - 07.01.2018 09:00 (CET),0,0,0,373,0,0,0,0,0,0,0,1163,15092,0,0,45,0,0,0,0,476
