Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Netherlands (NL),02.01.2018 05:00 - 02.01.2018 05:15 (CET),44,0,0,1565,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,550,774
Netherlands (NL),02.01.2018 05:15 - 02.01.2018 05:30 (CET),42,0,0,1514,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,547,811
Netherlands (NL),02.01.2018 05:30 - 02.01.2018 05:45 (CET),41,0,0,1538,0,0,0,0,0,0,0,0,0,0,545,0,0,0,0,554,953
Netherlands (NL),02.01.2018 05:45 - 02.01.2018 06:00 (CET),40,0,0,1530,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,576,1196
Netherlands (NL),02.01.2018 06:00 - 02.01.2018 06:15 (CET),43,0,0,1518,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,570,1112
Netherlands (NL),02.01.2018 06:15 - 02.01.2018 06:30 (CET),42,0,0,1570,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,618,1009
Netherlands (NL),02.01.2018 06:30 - 02.01.2018 06:45 (CET),41,0,0,1716,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,611,965
Netherlands (NL),02.01.2018 06:45 - 02.01.2018 07:00 (CET),43,0,0,1825,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,635,1154
Netherlands (NL),02.01.2018 07:00 - 02.01.2018 07:15 (CET),43,0,0,1935,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,618,1257
Netherlands (NL),02.01.2018 07:15 - 02.01.2018 07:30 (CET),45,0,0,2143,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,599,1301
Netherlands (NL),02.01.2018 07:30 - 02.01.2018 07:45 (CET),44,0,0,2360,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,651,1192
Netherlands (NL),02.01.2018 07:45 - 02.01.2018 08:00 (CET),45,0,0,2632,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,673,1113
Netherlands (NL),02.01.2018 08:00 - 02.01.2018 08:15 (CET),46,0,0,2691,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,629,1072
Netherlands (NL),02.01.2018 08:15 - 02.01.2018 08:30 (CET),44,0,0,2846,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,588,1119
Netherlands (NL),02.01.2018 08:30 - 02.01.2018 08:45 (CET),43,0,0,3120,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,592,1109
Netherlands (NL),02.01.2018 08:45 - 02.01.2018 09:00 (CET),43,0,0,3388,0,0,0,0,0,0,0,0,0,0,544,0,0,0,0,578,1208
Netherlands (NL),02.01.2018 09:00 - 02.01.2018 09:15 (CET),43,0,0,3311,0,0,0,0,0,0,0,0,0,0,544,0,0,1,0,549,1315
Netherlands (NL),02.01.2018 09:15 - 02.01.2018 09:30 (CET),43,0,0,3293,0,0,0,0,0,0,0,0,0,0,544,0,0,27,0,606,1453
Netherlands (NL),02.01.2018 09:30 - 02.01.2018 09:45 (CET),42,0,0,3338,0,0,0,0,0,0,0,0,0,0,544,0,0,52,0,591,1467
Netherlands (NL),02.01.2018 09:45 - 02.01.2018 10:00 (CET),44,0,0,3428,0,0,0,0,0,0,0,0,0,0,545,0,0,78,0,550,1494
Netherlands (NL),02.01.2018 10:00 - 02.01.2018 10:15 (CET),46,0,0,3604,0,0,0,0,0,0,0,0,0,0,548,0,0,104,0,534,1165
Netherlands (NL),02.01.2018 10:15 - 02.01.2018 10:30 (CET),45,0,0,3672,0,0,0,0,0,0,0,0,0,0,549,0,0,154,0,561,992
