Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Italy (IT),05.01.2018 20:00 - 05.01.2018 21:00 (CET),426,0,221,9892,3592,300,0,0,668,736,8,3700,727,0,0,7787,0,0,41,0,2277
Italy (IT),05.01.2018 21:00 - 05.01.2018 22:00 (CET),431,0,221,9175,3535,299,0,0,668,309,0,2460,345,0,0,7451,0,0,47,0,2427
Italy (IT),05.01.2018 22:00 - 05.01.2018 23:00 (CET),426,0,221,7960,3247,276,0,0,668,367,0,1997,268,0,0,6514,0,0,47,0,2489
Italy (IT),05.01.2018 23:00 - 06.01.2018 00:00 (CET),431,0,221,7195,2611,222,0,0,669,203,21,1871,265,0,0,6149,0,0,44,0,2489
Italy (IT),06.01.2018 00:00 - 06.01.2018 01:00 (CET),428,0,221,6341,2420,215,0,0,666,85,530,1814,140,0,0,6065,0,0,44,0,2404
Italy (IT),06.01.2018 01:00 - 06.01.2018 02:00 (CET),425,0,221,5801,2467,215,0,0,666,16,1150,1619,134,0,0,5692,0,0,43,0,2261
Italy (IT),06.01.2018 02:00 - 06.01.2018 03:00 (CET),430,0,221,4983,2441,214,0,0,666,0,1165,1583,134,0,0,5406,0,0,41,0,2162
Italy (IT),06.01.2018 03:00 - 06.01.2018 04:00 (CET),437,0,221,4829,2506,215,0,0,665,0,1403,1534,131,0,0,5326,0,0,43,0,1858
Italy (IT),06.01.2018 04:00 - 06.01.2018 05:00 (CET),436,0,223,4644,2807,98,0,0,665,0,1454,1596,134,0,0,5221,0,0,43,0,1946
Italy (IT),06.01.2018 05:00 - 06.01.2018 06:00 (CET),432,0,223,4315,2567,80,0,0,666,0,1751,1618,135,0,0,5142,0,0,42,0,2123
Italy (IT),06.01.2018 06:00 - 06.01.2018 07:00 (CET),435,0,223,4374,2434,88,0,0,665,0,515,1554,126,0,0,5312,0,0,39,0,2157
Italy (IT),06.01.2018 07:00 - 06.01.2018 08:00 (CET),433,0,235,4601,2417,74,0,0,666,0,273,1799,158,0,0,5799,0,49,40,0,2474
Italy (IT),06.01.2018 08:00 - 06.01.2018 09:00 (CET),430,0,235,4734,2380,75,0,0,664,0,93,2356,203,0,0,5889,0,842,43,0,2503
Italy (IT),06.01.2018 09:00 - 06.01.2018 10:00 (CET),415,0,230,5463,2422,75,0,0,664,0,18,2187,212,0,0,6570,0,1997,43,0,2359
Italy (IT),06.01.2018 10:00 - 06.01.2018 11:00 (CET),416,0,233,5609,2648,74,0,0,665,225,1,2355,354,0,0,7160,0,3336,43,0,2193
Italy (IT),06.01.2018 11:00 - 06.01.2018 12:00 (CET),418,0,233,5614,2617,75,0,0,665,38,1,1949,571,0,0,7382,0,4216,42,0,2124
Italy (IT),06.01.2018 12:00 - 06.01.2018 13:00 (CET),426,0,233,5514,2598,74,0,0,665,0,106,1952,620,0,0,7148,0,4413,43,0,2242
Italy (IT),06.01.2018 13:00 - 06.01.2018 14:00 (CET),435,0,233,5362,2487,92,0,0,665,0,105,1839,411,0,0,6505,0,3861,41,0,2220
Italy (IT),06.01.2018 14:00 - 06.01.2018 15:00 (CET),434,0,233,5580,2457,100,0,0,665,0,14,1820,325,0,0,6725,0,2869,41,0,1986
Italy (IT),06.01.2018 15:00 - 06.01.2018 16:00 (CET),433,0,233,6020,2568,157,0,0,666,663,0,2189,454,0,0,7149,0,1073,42,0,1901
