Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|GB,18.11.2018 08:30 - 18.11.2018 09:00 (CET),1629,0,0,7404,1664,0,0,0,0,52,382,0,0,5686,58,0,62,0,2485,4053
BZN|GB,18.11.2018 09:00 - 18.11.2018 09:30 (CET),1619,0,0,7761,2063,0,0,0,0,139,433,0,0,5689,57,0,459,0,2503,3949
BZN|GB,18.11.2018 09:30 - 18.11.2018 10:00 (CET),1634,0,0,8762,2673,0,0,0,0,226,418,0,0,5685,57,0,1080,0,2284,3878
BZN|GB,18.11.2018 10:00 - 18.11.2018 10:30 (CET),1601,0,0,9039,3354,0,0,0,0,149,614,0,0,5691,58,0,1890,0,2357,3717
BZN|GB,18.11.2018 10:30 - 18.11.2018 11:00 (CET),1634,0,0,9192,3421,0,0,0,0,198,678,0,0,5693,58,0,2610,0,2540,3746
BZN|GB,18.11.2018 11:00 - 18.11.2018 11:30 (CET),1634,0,0,9368,3601,0,0,0,0,175,697,0,0,5686,59,0,3360,0,2419,3719
BZN|GB,18.11.2018 11:30 - 18.11.2018 12:00 (CET),1636,0,0,9578,3327,0,0,0,0,435,699,0,0,5685,59,0,3840,0,2306,3583
BZN|GB,18.11.2018 12:00 - 18.11.2018 12:30 (CET),1632,0,0,9654,3547,0,0,0,0,332,579,0,0,5691,58,0,4260,0,2283,3402
BZN|GB,18.11.2018 12:30 - 18.11.2018 13:00 (CET),1635,0,0,9608,3926,0,0,0,0,154,558,0,0,5694,58,0,4470,0,2258,3271
BZN|GB,18.11.2018 13:00 - 18.11.2018 13:30 (CET),1601,0,0,9675,3907,0,0,0,0,150,459,0,0,5692,58,0,4530,0,2341,3255
BZN|GB,18.11.2018 13:30 - 18.11.2018 14:00 (CET),1633,0,0,9288,3554,0,0,0,0,159,442,0,0,5696,59,0,4400,0,2889,3158
BZN|GB,18.11.2018 14:00 - 18.11.2018 14:30 (CET),1636,0,0,9447,3310,0,0,0,0,368,407,0,0,5688,58,0,4020,0,2793,3003
BZN|GB,18.11.2018 14:30 - 18.11.2018 15:00 (CET),1635,0,0,9636,3455,0,0,0,0,257,407,0,0,5694,59,0,3520,0,2899,2991
BZN|GB,18.11.2018 15:00 - 18.11.2018 15:30 (CET),1630,0,0,10123,3534,0,0,0,0,151,407,0,0,5698,58,0,2850,0,3058,2978
BZN|GB,18.11.2018 15:30 - 18.11.2018 16:00 (CET),1632,0,0,10586,3625,0,0,0,0,175,406,0,0,5689,58,0,1980,0,3028,3129
BZN|GB,18.11.2018 16:00 - 18.11.2018 16:30 (CET),1635,0,0,11543,3598,0,0,0,0,183,407,0,0,5688,58,0,1100,0,3232,3293
BZN|GB,18.11.2018 16:30 - 18.11.2018 17:00 (CET),1611,0,0,12122,3660,0,0,0,0,563,407,0,0,5690,58,0,294,0,3346,3493
BZN|GB,18.11.2018 17:00 - 18.11.2018 17:30 (CET),1601,0,0,13494,3689,0,0,0,0,516,783,0,0,5693,58,0,16,0,3319,3469
BZN|GB,18.11.2018 17:30 - 18.11.2018 18:00 (CET),1601,0,0,15379,4277,0,0,0,0,857,879,0,0,5692,59,0,2,0,3277,3525
BZN|GB,18.11.2018 18:00 - 18.11.2018 18:30 (CET),1588,0,0,16374,4923,0,0,0,0,773,882,0,0,5703,58,0,3,0,3393,3512
BZN|GB,18.11.2018 18:30 - 18.11.2018 19:00 (CET),1632,0,0,15799,5004,0,0,0,0,1254,882,0,0,5697,58,0,3,0,3535,3492
BZN|GB,18.11.2018 19:00 - 18.11.2018 19:30 (CET),1690,0,0,15389,4729,0,0,0,0,1217,879,0,0,5693,59,0,2,0,3424,3243
BZN|GB,18.11.2018 19:30 - 18.11.2018 20:00 (CET),1704,0,0,15316,4628,0,0,0,0,1017,878,0,0,5698,59,0,1,0,3192,3257
BZN|GB,18.11.2018 20:00 - 18.11.2018 20:30 (CET),1735,0,0,15149,4772,0,0,0,0,614,650,0,0,5691,58,0,0,0,3240,3120
BZN|GB,18.11.2018 20:30 - 18.11.2018 21:00 (CET),1727,0,0,13947,4777,0,0,0,0,150,644,0,0,5698,58,0,0,0,3283,3104
BZN|GB,18.11.2018 21:00 - 18.11.2018 21:30 (CET),1738,0,0,13050,4827,0,0,0,0,174,463,0,0,5693,57,0,0,0,3275,3230
BZN|GB,18.11.2018 21:30 - 18.11.2018 22:00 (CET),1738,0,0,12261,4543,0,0,0,0,222,450,0,0,5693,57,0,0,0,3292,3305
BZN|GB,18.11.2018 22:00 - 18.11.2018 22:30 (CET),1749,0,0,11021,4675,0,0,0,0,634,408,0,0,5688,58,0,0,0,3316,3393
BZN|GB,18.11.2018 22:30 - 18.11.2018 23:00 (CET),1742,0,0,8906,5107,0,0,0,0,151,394,0,0,5702,58,0,0,0,3552,3354
BZN|GB,18.11.2018 23:00 - 18.11.2018 23:30 (CET),1753,0,0,8188,5101,0,0,0,0,152,363,0,0,5692,59,0,0,0,3486,3284
BZN|GB,18.11.2018 23:30 - 19.11.2018 00:00 (CET),1752,0,0,7488,4560,0,0,0,0,147,374,0,0,5694,58,0,0,0,3430,3364
BZN|GB,19.11.2018 00:00 - 19.11.2018 00:30 (CET),1756,0,0,6377,4118,0,0,0,0,0,375,0,0,5692,59,0,0,0,3328,3309
BZN|GB,19.11.2018 00:30 - 19.11.2018 01:00 (CET),1736,0,0,5401,4073,0,0,0,0,0,355,0,0,5688,59,0,0,0,3292,3255
BZN|GB,19.11.2018 01:00 - 19.11.2018 01:30 (CET),1750,0,0,5239,3599,0,0,0,0,0,329,0,0,5688,58,0,0,0,3666,3344
BZN|GB,19.11.2018 01:30 - 19.11.2018 02:00 (CET),1751,0,0,5151,3390,0,0,0,0,0,328,0,0,5694,58,0,0,0,3612,3549
BZN|GB,19.11.2018 02:00 - 19.11.2018 02:30 (CET),1738,0,0,5264,3406,0,0,0,0,0,327,0,0,5691,58,0,0,0,3565,3886
BZN|GB,19.11.2018 02:30 - 19.11.2018 03:00 (CET),1757,0,0,5015,3257,0,0,0,0,0,328,0,0,5687,58,0,0,0,3386,3903
BZN|GB,19.11.2018 03:00 - 19.11.2018 03:30 (CET),1733,0,0,4746,2955,0,0,0,0,0,327,0,0,5693,58,0,0,0,3403,3961
BZN|GB,19.11.2018 03:30 - 19.11.2018 04:00 (CET),1751,0,0,4328,2726,0,0,0,0,0,327,0,0,5696,59,0,0,0,3344,4000
BZN|GB,19.11.2018 04:00 - 19.11.2018 04:30 (CET),1758,0,0,4004,2741,0,0,0,0,0,304,0,0,5798,58,0,0,0,3374,3988
BZN|GB,19.11.2018 04:30 - 19.11.2018 05:00 (CET),1753,0,0,3650,2654,0,0,0,0,0,294,0,0,5809,58,0,0,0,3377,3982
BZN|GB,19.11.2018 05:00 - 19.11.2018 05:30 (CET),1775,0,0,4816,2788,0,0,0,0,0,322,0,0,5803,58,0,0,0,3238,3691
BZN|GB,19.11.2018 05:30 - 19.11.2018 06:00 (CET),1828,0,0,5085,3366,0,0,0,0,0,321,0,0,5806,58,0,0,0,3264,3585
BZN|GB,19.11.2018 06:00 - 19.11.2018 06:30 (CET),1843,0,0,5421,3460,0,0,0,0,0,372,0,0,5808,58,0,0,0,3206,3537
BZN|GB,19.11.2018 06:30 - 19.11.2018 07:00 (CET),1874,0,0,6088,3623,0,0,0,0,0,401,0,0,5808,58,0,0,0,3244,3497
BZN|GB,19.11.2018 07:00 - 19.11.2018 07:30 (CET),1992,0,0,7719,4368,0,0,0,0,0,533,0,0,5808,58,0,0,0,3208,3534
BZN|GB,19.11.2018 07:30 - 19.11.2018 08:00 (CET),2052,0,0,9505,5038,0,0,0,0,0,540,0,0,5807,57,0,0,0,3216,3612
BZN|GB,19.11.2018 08:00 - 19.11.2018 08:30 (CET),2052,0,0,12401,5893,0,0,0,0,163,538,0,0,5811,57,0,0,0,3187,3790
BZN|GB,19.11.2018 08:30 - 19.11.2018 09:00 (CET),2048,0,0,14231,6478,0,0,0,0,210,645,0,0,5801,58,0,3,0,3337,3828
BZN|GB,19.11.2018 09:00 - 19.11.2018 09:30 (CET),2047,0,0,15194,6514,0,0,0,0,263,729,0,0,5806,58,0,68,0,3684,3960
BZN|GB,19.11.2018 09:30 - 19.11.2018 10:00 (CET),2047,0,0,15308,6820,0,0,0,0,157,736,0,0,5802,58,0,234,0,3554,4233
BZN|GB,19.11.2018 10:00 - 19.11.2018 10:30 (CET),2089,0,0,15894,6786,0,0,0,0,447,731,0,0,5800,59,0,504,0,3459,4172
BZN|GB,19.11.2018 10:30 - 19.11.2018 11:00 (CET),2100,0,0,16653,6991,0,0,0,0,171,727,0,0,5806,59,0,895,0,3463,3838
BZN|GB,19.11.2018 11:00 - 19.11.2018 11:30 (CET),2095,0,0,17187,7366,0,0,0,0,156,660,0,0,5816,60,0,1320,0,3240,3841
BZN|GB,19.11.2018 11:30 - 19.11.2018 12:00 (CET),2099,0,0,17283,7166,0,0,0,0,163,406,0,0,5811,61,0,1650,0,3385,3818
BZN|GB,19.11.2018 12:00 - 19.11.2018 12:30 (CET),2079,0,0,16684,6999,0,0,0,0,148,406,0,0,5817,66,0,1860,0,3595,4183
BZN|GB,19.11.2018 12:30 - 19.11.2018 13:00 (CET),2099,0,0,16520,6485,0,0,0,0,240,401,0,0,5821,66,0,1800,0,148,1850
BZN|GB,19.11.2018 13:00 - 19.11.2018 13:30 (CET),2084,0,0,16815,6086,0,0,0,0,367,396,0,0,5818,69,0,1660,0,3733,4418
BZN|GB,19.11.2018 13:30 - 19.11.2018 14:00 (CET),2076,0,0,16648,6299,0,0,0,0,259,382,0,0,5814,70,0,1800,0,3891,4808
BZN|GB,19.11.2018 14:00 - 19.11.2018 14:30 (CET),2148,0,0,16004,6267,0,0,0,0,150,384,0,0,5814,70,0,1790,0,3816,4985
BZN|GB,19.11.2018 14:30 - 19.11.2018 15:00 (CET),2218,0,0,16048,6391,0,0,0,0,413,384,0,0,5815,70,0,1530,0,3584,4833
BZN|GB,19.11.2018 15:00 - 19.11.2018 15:30 (CET),2384,0,0,16461,6156,0,0,0,0,269,384,0,0,5817,71,0,1270,0,3708,4593
BZN|GB,19.11.2018 15:30 - 19.11.2018 16:00 (CET),2364,0,0,17001,5847,0,0,0,0,173,383,0,0,5827,71,0,851,0,3893,4513
BZN|GB,19.11.2018 16:00 - 19.11.2018 16:30 (CET),2382,0,0,17317,5812,0,0,0,0,207,384,0,0,5815,70,0,405,0,3747,4709
BZN|GB,19.11.2018 16:30 - 19.11.2018 17:00 (CET),2377,0,0,17226,5814,0,0,0,0,326,399,0,0,5818,58,0,94,0,3939,4840
BZN|GB,19.11.2018 17:00 - 19.11.2018 17:30 (CET),2382,0,0,17536,6294,0,0,0,0,481,568,0,0,5809,47,0,7,0,3995,4672
BZN|GB,19.11.2018 17:30 - 19.11.2018 18:00 (CET),2343,0,0,19193,6281,0,0,0,0,213,863,0,0,5822,39,0,0,0,3995,4658
BZN|GB,19.11.2018 18:00 - 19.11.2018 18:30 (CET),2395,0,0,19911,6300,0,0,0,0,786,878,0,0,5813,40,0,0,0,3899,4556
BZN|GB,19.11.2018 18:30 - 19.11.2018 19:00 (CET),2392,0,0,19844,6334,0,0,0,0,818,882,0,0,5818,58,0,0,0,3761,4633
BZN|GB,19.11.2018 19:00 - 19.11.2018 19:30 (CET),2390,0,0,19813,6238,0,0,0,0,760,880,0,0,5821,83,0,0,0,3779,4919
BZN|GB,19.11.2018 19:30 - 19.11.2018 20:00 (CET),2384,0,0,19416,6253,0,0,0,0,828,769,0,0,5815,73,0,0,0,3777,4827
BZN|GB,19.11.2018 20:00 - 19.11.2018 20:30 (CET),2393,0,0,18648,6206,0,0,0,0,907,753,0,0,5814,72,0,0,0,3799,5025
BZN|GB,19.11.2018 20:30 - 19.11.2018 21:00 (CET),2396,0,0,18162,6216,0,0,0,0,153,714,0,0,5814,72,0,0,0,3859,4868
BZN|GB,19.11.2018 21:00 - 19.11.2018 21:30 (CET),2386,0,0,18033,5698,0,0,0,0,150,442,0,0,5826,69,0,0,0,3908,5068
BZN|GB,19.11.2018 21:30 - 19.11.2018 22:00 (CET),2383,0,0,17134,4979,0,0,0,0,218,412,0,0,5816,68,0,0,0,3993,5257
BZN|GB,19.11.2018 22:00 - 19.11.2018 22:30 (CET),2389,0,0,15801,4957,0,0,0,0,262,399,0,0,5853,68,0,0,0,4007,5175
BZN|GB,19.11.2018 22:30 - 19.11.2018 23:00 (CET),2368,0,0,13808,4679,0,0,0,0,179,399,0,0,5884,68,0,0,0,4091,5317
BZN|GB,19.11.2018 23:00 - 19.11.2018 23:30 (CET),2191,0,0,12929,3713,0,0,0,0,266,376,0,0,5877,69,0,0,0,3967,5255
BZN|GB,19.11.2018 23:30 - 20.11.2018 00:00 (CET),1740,0,0,11585,3195,0,0,0,0,342,387,0,0,5872,69,0,0,0,3947,5299
BZN|GB,20.11.2018 00:00 - 20.11.2018 00:30 (CET),1739,0,0,10764,2226,0,0,0,0,290,384,0,0,5880,68,0,0,0,3929,5169
BZN|GB,20.11.2018 00:30 - 20.11.2018 01:00 (CET),1741,0,0,9354,1291,0,0,0,0,239,385,0,0,5879,69,0,0,0,3925,5159
BZN|GB,20.11.2018 01:00 - 20.11.2018 01:30 (CET),1745,0,0,8134,1287,0,0,0,0,0,361,0,0,5947,68,0,0,0,3896,5004
BZN|GB,20.11.2018 01:30 - 20.11.2018 02:00 (CET),1749,0,0,8402,1283,0,0,0,0,0,353,0,0,5972,69,0,0,0,3772,4900
BZN|GB,20.11.2018 02:00 - 20.11.2018 02:30 (CET),1744,0,0,8673,1338,0,0,0,0,0,347,0,0,5975,69,0,0,0,3687,4785
BZN|GB,20.11.2018 02:30 - 20.11.2018 03:00 (CET),1725,0,0,8172,1268,0,0,0,0,0,334,0,0,5979,69,0,0,0,3793,4829
BZN|GB,20.11.2018 03:00 - 20.11.2018 03:30 (CET),1744,0,0,7752,1027,0,0,0,0,0,333,0,0,5980,69,0,0,0,3900,4969
BZN|GB,20.11.2018 03:30 - 20.11.2018 04:00 (CET),1747,0,0,7311,999,0,0,0,0,0,333,0,0,5970,69,0,0,0,3895,5020
BZN|GB,20.11.2018 04:00 - 20.11.2018 04:30 (CET),1751,0,0,7147,1031,0,0,0,0,0,345,0,0,5974,69,0,0,0,3926,4885
BZN|GB,20.11.2018 04:30 - 20.11.2018 05:00 (CET),1750,0,0,6800,1079,0,0,0,0,0,345,0,0,5989,69,0,0,0,3854,4932
BZN|GB,20.11.2018 05:00 - 20.11.2018 05:30 (CET),1734,0,0,7057,1191,0,0,0,0,0,363,0,0,6030,69,0,0,0,3762,5018
BZN|GB,20.11.2018 05:30 - 20.11.2018 06:00 (CET),1747,0,0,7265,1022,0,0,0,0,0,364,0,0,6026,69,0,0,0,3827,5071
BZN|GB,20.11.2018 06:00 - 20.11.2018 06:30 (CET),1732,0,0,6835,1211,0,0,0,0,0,372,0,0,6026,69,0,0,0,3788,5128
BZN|GB,20.11.2018 06:30 - 20.11.2018 07:00 (CET),1732,0,0,6864,1763,0,0,0,0,0,366,0,0,6035,69,0,0,0,3731,5152
BZN|GB,20.11.2018 07:00 - 20.11.2018 07:30 (CET),1750,0,0,8190,2031,0,0,0,0,56,476,0,0,6036,69,0,0,0,3814,5195
BZN|GB,20.11.2018 07:30 - 20.11.2018 08:00 (CET),1728,0,0,10249,2750,0,0,0,0,140,510,0,0,6033,68,0,0,0,3892,5327
BZN|GB,20.11.2018 08:00 - 20.11.2018 08:30 (CET),1743,0,0,13148,3277,0,0,0,0,224,606,0,0,6029,68,0,0,0,4046,5413
BZN|GB,20.11.2018 08:30 - 20.11.2018 09:00 (CET),1728,0,0,14538,4388,0,0,0,0,32,602,0,0,6036,67,0,2,0,3970,5576
BZN|GB,20.11.2018 09:00 - 20.11.2018 09:30 (CET),1744,0,0,15296,5491,0,0,0,0,160,609,0,0,6025,67,0,46,0,4035,5695
BZN|GB,20.11.2018 09:30 - 20.11.2018 10:00 (CET),1742,0,0,15840,5729,0,0,0,0,153,574,0,0,6030,35,0,189,0,4018,5691
BZN|GB,20.11.2018 10:00 - 20.11.2018 10:30 (CET),1763,0,0,16659,5715,0,0,0,0,265,477,0,0,6016,34,0,412,0,4054,5676
BZN|GB,20.11.2018 10:30 - 20.11.2018 11:00 (CET),1751,0,0,16917,5726,0,0,0,0,303,462,0,0,6020,46,0,634,0,3955,5765
BZN|GB,20.11.2018 11:00 - 20.11.2018 11:30 (CET),1737,0,0,17150,5721,0,0,0,0,146,388,0,0,6025,35,0,873,0,4051,6100
BZN|GB,20.11.2018 11:30 - 20.11.2018 12:00 (CET),1742,0,0,17002,5734,0,0,0,0,346,377,0,0,6019,31,0,1100,0,4098,6070
BZN|GB,20.11.2018 12:00 - 20.11.2018 12:30 (CET),1746,0,0,17458,5723,0,0,0,0,150,372,0,0,6024,31,0,1340,0,4087,6215
BZN|GB,20.11.2018 12:30 - 20.11.2018 13:00 (CET),1744,0,0,17365,5728,0,0,0,0,152,371,0,0,6018,31,0,1370,0,4069,6235
BZN|GB,20.11.2018 13:00 - 20.11.2018 13:30 (CET),1751,0,0,17461,5680,0,0,0,0,308,372,0,0,6020,30,0,1080,0,4141,6284
BZN|GB,20.11.2018 13:30 - 20.11.2018 14:00 (CET),1735,0,0,17723,5684,0,0,0,0,189,373,0,0,6029,30,0,834,0,4134,6344
BZN|GB,20.11.2018 14:00 - 20.11.2018 14:30 (CET),1718,0,0,17491,5724,0,0,0,0,485,372,0,0,6025,31,0,705,0,4151,6491
BZN|GB,20.11.2018 14:30 - 20.11.2018 15:00 (CET),1729,0,0,17053,5560,0,0,0,0,198,373,0,0,6028,30,0,568,0,4192,6560
BZN|GB,20.11.2018 15:00 - 20.11.2018 15:30 (CET),1744,0,0,17713,5488,0,0,0,0,163,375,0,0,6030,30,0,375,0,4175,6492
BZN|GB,20.11.2018 15:30 - 20.11.2018 16:00 (CET),1750,0,0,17903,5558,0,0,0,0,150,384,0,0,6023,30,0,223,0,4141,6654
BZN|GB,20.11.2018 16:00 - 20.11.2018 16:30 (CET),1741,0,0,17985,5535,0,0,0,0,159,384,0,0,6027,30,0,85,0,4083,6491
BZN|GB,20.11.2018 16:30 - 20.11.2018 17:00 (CET),1731,0,0,18384,5776,0,0,0,0,548,401,0,0,6019,30,0,12,0,4007,6561
BZN|GB,20.11.2018 17:00 - 20.11.2018 17:30 (CET),1720,0,0,19384,5904,0,0,0,0,299,706,0,0,6025,30,0,1,0,4047,6390
BZN|GB,20.11.2018 17:30 - 20.11.2018 18:00 (CET),1732,0,0,20007,6106,0,0,0,0,576,791,0,0,6026,31,0,1,0,168,2239
BZN|GB,20.11.2018 18:00 - 20.11.2018 18:30 (CET),1748,0,0,19796,6061,0,0,0,0,850,780,0,0,6026,31,0,0,0,4051,6445
BZN|GB,20.11.2018 18:30 - 20.11.2018 19:00 (CET),1749,0,0,19808,5859,0,0,0,0,1238,673,0,0,6022,34,0,0,0,4095,6556
BZN|GB,20.11.2018 19:00 - 20.11.2018 19:30 (CET),1747,0,0,19949,5980,0,0,0,0,1128,675,0,0,6023,33,0,0,0,3916,6545
BZN|GB,20.11.2018 19:30 - 20.11.2018 20:00 (CET),1748,0,0,20259,6050,0,0,0,0,1176,713,0,0,6039,32,0,0,0,3801,6360
BZN|GB,20.11.2018 20:00 - 20.11.2018 20:30 (CET),1726,0,0,20494,6074,0,0,0,0,248,717,0,0,6081,32,0,0,0,3573,6294
BZN|GB,20.11.2018 20:30 - 20.11.2018 21:00 (CET),1725,0,0,19593,6150,0,0,0,0,548,704,0,0,6078,56,0,0,0,3390,6323
BZN|GB,20.11.2018 21:00 - 20.11.2018 21:30 (CET),1707,0,0,18951,6269,0,0,0,0,560,538,0,0,6079,32,0,0,0,3283,6075
BZN|GB,20.11.2018 21:30 - 20.11.2018 22:00 (CET),1700,0,0,18536,5718,0,0,0,0,417,388,0,0,6081,28,0,0,0,2971,6083
BZN|GB,20.11.2018 22:00 - 20.11.2018 22:30 (CET),1701,0,0,17748,5486,0,0,0,0,401,369,0,0,6076,28,0,0,0,2890,6100
BZN|GB,20.11.2018 22:30 - 20.11.2018 23:00 (CET),1701,0,0,15682,5390,0,0,0,0,249,360,0,0,6070,28,0,0,0,2722,5991
BZN|GB,20.11.2018 23:00 - 20.11.2018 23:30 (CET),1699,0,0,14042,5243,0,0,0,0,157,337,0,0,6084,28,0,0,0,2602,5757
BZN|GB,20.11.2018 23:30 - 21.11.2018 00:00 (CET),1699,0,0,12685,4567,0,0,0,0,300,327,0,0,6073,28,0,0,0,2527,5455
BZN|GB,21.11.2018 00:00 - 21.11.2018 00:30 (CET),1700,0,0,11592,3795,0,0,0,0,191,302,0,0,6069,28,0,0,0,2486,5506
BZN|GB,21.11.2018 00:30 - 21.11.2018 01:00 (CET),1766,0,0,10226,3286,0,0,0,0,82,296,0,0,6075,28,0,0,0,2726,5551
BZN|GB,21.11.2018 01:00 - 21.11.2018 01:30 (CET),1862,0,0,9183,3159,0,0,0,0,0,289,0,0,6067,28,0,0,0,2997,5548
BZN|GB,21.11.2018 01:30 - 21.11.2018 02:00 (CET),2251,0,0,9745,2977,0,0,0,0,0,288,0,0,6071,28,0,0,0,2967,5562
BZN|GB,21.11.2018 02:00 - 21.11.2018 02:30 (CET),2336,0,0,9294,2843,0,0,0,0,0,288,0,0,6069,28,0,0,0,3125,5739
BZN|GB,21.11.2018 02:30 - 21.11.2018 03:00 (CET),2344,0,0,8710,2563,0,0,0,0,0,288,0,0,6062,28,0,0,0,3118,5693
BZN|GB,21.11.2018 03:00 - 21.11.2018 03:30 (CET),2343,0,0,8136,2248,0,0,0,0,0,287,0,0,6076,28,0,0,0,3344,5746
BZN|GB,21.11.2018 03:30 - 21.11.2018 04:00 (CET),2292,0,0,8163,1607,0,0,0,0,0,287,0,0,6066,28,0,0,0,3515,5887
BZN|GB,21.11.2018 04:00 - 21.11.2018 04:30 (CET),2346,0,0,8714,1459,0,0,0,0,0,287,0,0,6077,28,0,0,0,3553,5806
BZN|GB,21.11.2018 04:30 - 21.11.2018 05:00 (CET),2342,0,0,8607,1474,0,0,0,0,0,288,0,0,6078,28,0,0,0,3416,5918
BZN|GB,21.11.2018 05:00 - 21.11.2018 05:30 (CET),2337,0,0,8512,1580,0,0,0,0,0,286,0,0,6072,28,0,0,0,3336,6024
BZN|GB,21.11.2018 05:30 - 21.11.2018 06:00 (CET),2334,0,0,8303,1878,0,0,0,0,0,286,0,0,6077,28,0,0,0,3529,6089
BZN|GB,21.11.2018 06:00 - 21.11.2018 06:30 (CET),2333,0,0,8760,2212,0,0,0,0,0,269,0,0,6085,28,0,0,0,3382,6093
BZN|GB,21.11.2018 06:30 - 21.11.2018 07:00 (CET),2341,0,0,9527,2825,0,0,0,0,0,279,0,0,6081,28,0,0,0,3348,6050
BZN|GB,21.11.2018 07:00 - 21.11.2018 07:30 (CET),2337,0,0,10519,3495,0,0,0,0,0,388,0,0,6078,28,0,0,0,3432,6176
BZN|GB,21.11.2018 07:30 - 21.11.2018 08:00 (CET),2344,0,0,12421,4120,0,0,0,0,0,397,0,0,6082,28,0,0,0,3297,6138
BZN|GB,21.11.2018 08:00 - 21.11.2018 08:30 (CET),2325,0,0,15832,4650,0,0,0,0,214,424,0,0,6084,28,0,0,0,3411,6077
BZN|GB,21.11.2018 08:30 - 21.11.2018 09:00 (CET),2346,0,0,17821,5451,0,0,0,0,176,402,0,0,6077,28,0,7,0,3358,5938
BZN|GB,21.11.2018 09:00 - 21.11.2018 09:30 (CET),2340,0,0,18758,5916,0,0,0,0,198,381,0,0,6078,28,0,80,0,3421,6084
BZN|GB,21.11.2018 09:30 - 21.11.2018 10:00 (CET),2337,0,0,19028,5984,0,0,0,0,233,381,0,0,6074,28,0,258,0,3212,5977
BZN|GB,21.11.2018 10:00 - 21.11.2018 10:30 (CET),2320,0,0,19418,6105,0,0,0,0,451,357,0,0,6065,28,0,541,0,3079,6062
BZN|GB,21.11.2018 10:30 - 21.11.2018 11:00 (CET),2334,0,0,19532,6021,0,0,0,0,807,433,0,0,6067,28,0,909,0,3025,5901
BZN|GB,21.11.2018 11:00 - 21.11.2018 11:30 (CET),2335,0,0,19440,6174,0,0,0,0,249,364,0,0,6075,31,0,1300,0,2759,5936
BZN|GB,21.11.2018 11:30 - 21.11.2018 12:00 (CET),2335,0,0,20312,6252,0,0,0,0,311,339,0,0,6072,32,0,1710,0,2707,5914
BZN|GB,21.11.2018 12:00 - 21.11.2018 12:30 (CET),2335,0,0,20473,6199,0,0,0,0,158,324,0,0,6072,30,0,1840,0,2479,6060
BZN|GB,21.11.2018 12:30 - 21.11.2018 13:00 (CET),2332,0,0,20166,6287,0,0,0,0,281,322,0,0,6071,30,0,2000,0,2510,5853
BZN|GB,21.11.2018 13:00 - 21.11.2018 13:30 (CET),2335,0,0,20425,6259,0,0,0,0,329,319,0,0,6071,30,0,1990,0,2550,5760
BZN|GB,21.11.2018 13:30 - 21.11.2018 14:00 (CET),2337,0,0,20227,6360,0,0,0,0,183,321,0,0,6072,30,0,1920,0,2417,5802
BZN|GB,21.11.2018 14:00 - 21.11.2018 14:30 (CET),2314,0,0,20156,6420,0,0,0,0,278,336,0,0,6073,30,0,1740,0,2310,5810
BZN|GB,21.11.2018 14:30 - 21.11.2018 15:00 (CET),2307,0,0,20404,6533,0,0,0,0,158,337,0,0,6072,30,0,1410,0,2243,5767
BZN|GB,21.11.2018 15:00 - 21.11.2018 15:30 (CET),2303,0,0,20245,6690,0,0,0,0,184,336,0,0,6080,31,0,1170,0,2144,5807
BZN|GB,21.11.2018 15:30 - 21.11.2018 16:00 (CET),2300,0,0,20551,6918,0,0,0,0,162,336,0,0,6078,31,0,809,0,2076,5795
BZN|GB,21.11.2018 16:00 - 21.11.2018 16:30 (CET),2330,0,0,19915,6832,0,0,0,0,334,474,0,0,6066,31,0,396,0,2106,6026
BZN|GB,21.11.2018 16:30 - 21.11.2018 17:00 (CET),2347,0,0,20732,6850,0,0,0,0,517,507,0,0,6081,31,0,75,0,2057,5963
BZN|GB,21.11.2018 17:00 - 21.11.2018 17:30 (CET),2366,0,0,21070,6813,0,0,0,0,786,635,0,0,6069,30,0,2,0,1947,5835
BZN|GB,21.11.2018 17:30 - 21.11.2018 18:00 (CET),2377,0,0,20981,6867,0,0,0,0,869,692,0,0,6077,30,0,0,0,1974,5558
BZN|GB,21.11.2018 18:00 - 21.11.2018 18:30 (CET),2396,0,0,20945,6973,0,0,0,0,1059,669,0,0,6066,33,0,0,0,1914,5547
BZN|GB,21.11.2018 18:30 - 21.11.2018 19:00 (CET),2400,0,0,20753,6942,0,0,0,0,953,579,0,0,6083,32,0,0,0,1840,5527
BZN|GB,21.11.2018 19:00 - 21.11.2018 19:30 (CET),2391,0,0,21505,7027,0,0,0,0,1148,765,0,0,6079,32,0,0,0,1798,5217
