Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Romania (RO),06.01.2018 11:00 - 06.01.2018 12:00 (CET),35,1768,0,1304,237,0,0,0,0,0,1605,236,0,1404,0,0,482,0,0,263
Romania (RO),06.01.2018 12:00 - 06.01.2018 13:00 (CET),36,1876,0,1312,239,0,0,0,0,0,1521,317,0,1404,0,0,462,0,0,184
Romania (RO),06.01.2018 13:00 - 06.01.2018 14:00 (CET),37,1994,0,1308,236,0,0,0,0,0,1488,333,0,1404,0,0,356,0,0,183
Romania (RO),06.01.2018 14:00 - 06.01.2018 15:00 (CET),38,2066,0,1404,236,0,0,0,0,0,1440,332,0,1405,0,0,170,0,0,325
Romania (RO),06.01.2018 15:00 - 06.01.2018 16:00 (CET),37,2077,0,1498,243,0,0,0,0,0,1576,191,0,1404,0,0,31,0,0,662
Romania (RO),06.01.2018 16:00 - 06.01.2018 17:00 (CET),35,2141,0,1550,255,0,0,0,0,0,1671,226,0,1405,0,0,1,0,0,1073
Romania (RO),06.01.2018 17:00 - 06.01.2018 18:00 (CET),38,2154,0,1614,265,0,0,0,0,0,1617,267,0,1405,0,0,0,0,0,1348
Romania (RO),06.01.2018 18:00 - 06.01.2018 19:00 (CET),39,2144,0,1552,237,0,0,0,0,0,1630,283,0,1405,0,0,0,0,0,1524
Romania (RO),06.01.2018 19:00 - 06.01.2018 20:00 (CET),38,2107,0,1522,237,0,0,0,0,0,1697,206,0,1405,0,0,0,0,0,1618
Romania (RO),06.01.2018 20:00 - 06.01.2018 21:00 (CET),39,2085,0,1525,240,0,0,0,0,0,1624,185,0,1404,0,0,0,0,0,1556
Romania (RO),06.01.2018 21:00 - 06.01.2018 22:00 (CET),38,2084,0,1503,247,0,0,0,0,0,1479,204,0,1404,0,0,0,0,0,1313
Romania (RO),06.01.2018 22:00 - 06.01.2018 23:00 (CET),39,1976,0,1462,239,0,0,0,0,0,1240,92,0,1405,0,0,0,0,0,1417
Romania (RO),06.01.2018 23:00 - 07.01.2018 00:00 (CET),37,2122,0,1015,250,0,0,0,0,0,1192,70,0,1405,0,0,0,0,0,1440
Romania (RO),07.01.2018 00:00 - 07.01.2018 01:00 (CET),35,2066,0,981,240,0,0,0,0,0,1194,60,0,1405,0,0,0,0,0,1328
Romania (RO),07.01.2018 01:00 - 07.01.2018 02:00 (CET),36,2035,0,985,236,0,0,0,0,0,1161,56,0,1405,0,0,0,0,0,1255
Romania (RO),07.01.2018 02:00 - 07.01.2018 03:00 (CET),36,2058,0,985,235,0,0,0,0,0,1170,43,0,1405,0,0,0,0,0,1183
Romania (RO),07.01.2018 03:00 - 07.01.2018 04:00 (CET),36,2085,0,997,241,0,0,0,0,0,1220,44,0,1405,0,0,0,0,0,1078
Romania (RO),07.01.2018 04:00 - 07.01.2018 05:00 (CET),35,2110,0,1012,248,0,0,0,0,0,1288,50,0,1405,0,0,0,0,0,930
