Area,MTU,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
Czech Republic (CZ),26.01.2018 02:00 - 26.01.2018 03:00 (CET),289,3748,222,241,540,12,0,0,0,1109,91,205,0,2938,106,273,0,13,0,50
Czech Republic (CZ),26.01.2018 03:00 - 26.01.2018 04:00 (CET),289,3756,222,243,539,12,0,0,0,1101,91,204,0,2936,106,272,0,13,0,43
Czech Republic (CZ),26.01.2018 04:00 - 26.01.2018 05:00 (CET),299,3885,224,246,541,12,0,0,0,1090,89,280,0,2936,107,272,0,13,0,40
Czech Republic (CZ),26.01.2018 05:00 - 26.01.2018 06:00 (CET),294,3920,238,263,550,12,0,0,0,919,89,329,0,2937,109,271,0,13,0,38
Czech Republic (CZ),26.01.2018 06:00 - 26.01.2018 07:00 (CET),297,4021,226,499,557,12,0,0,0,5,90,355,0,2937,127,277,0,13,0,35
Czech Republic (CZ),26.01.2018 07:00 - 26.01.2018 08:00 (CET),302,4055,220,1025,555,13,0,0,0,80,95,611,0,2937,134,278,0,13,0,29
Czech Republic (CZ),26.01.2018 08:00 - 26.01.2018 09:00 (CET),296,4146,228,1017,554,13,0,0,0,647,93,618,0,2938,136,278,17,13,0,30
Czech Republic (CZ),26.01.2018 09:00 - 26.01.2018 10:00 (CET),291,4203,232,1009,559,13,0,0,0,751,94,516,0,2936,135,278,86,13,0,29
Czech Republic (CZ),26.01.2018 10:00 - 26.01.2018 11:00 (CET),291,4199,230,1005,561,13,0,0,0,610,96,479,0,2937,137,279,168,13,0,26
Czech Republic (CZ),26.01.2018 11:00 - 26.01.2018 12:00 (CET),293,4170,225,992,555,13,0,0,0,510,94,479,0,2935,137,281,232,13,0,30
Czech Republic (CZ),26.01.2018 12:00 - 26.01.2018 13:00 (CET),291,4192,229,1000,561,13,0,0,0,64,93,361,0,2938,137,282,253,13,0,30
Czech Republic (CZ),26.01.2018 13:00 - 26.01.2018 14:00 (CET),291,4114,223,984,555,13,0,0,0,59,90,236,0,2938,137,282,263,13,0,31
Czech Republic (CZ),26.01.2018 14:00 - 26.01.2018 15:00 (CET),292,4121,222,980,556,13,0,0,0,69,91,200,0,2937,135,282,212,13,0,22
Czech Republic (CZ),26.01.2018 15:00 - 26.01.2018 16:00 (CET),291,4142,222,981,551,13,0,0,0,69,93,222,0,2935,131,281,104,13,0,18
Czech Republic (CZ),26.01.2018 16:00 - 26.01.2018 17:00 (CET),291,4174,222,979,555,13,0,0,0,59,90,451,0,2932,128,280,11,13,0,18
Czech Republic (CZ),26.01.2018 17:00 - 26.01.2018 18:00 (CET),289,4248,222,937,562,13,0,0,0,168,90,697,0,2935,133,280,0,13,0,17
Czech Republic (CZ),26.01.2018 18:00 - 26.01.2018 19:00 (CET),290,4262,222,993,564,13,0,0,0,333,93,697,0,2933,137,282,0,13,0,18
Czech Republic (CZ),26.01.2018 19:00 - 26.01.2018 20:00 (CET),291,4293,225,999,565,13,0,0,0,267,94,461,0,2934,138,285,0,13,0,18
Czech Republic (CZ),26.01.2018 20:00 - 26.01.2018 21:00 (CET),290,4279,224,994,557,13,0,0,0,106,95,366,0,2933,136,285,0,13,0,18
Czech Republic (CZ),26.01.2018 21:00 - 26.01.2018 22:00 (CET),287,4237,219,972,551,13,0,0,0,120,95,306,0,2934,133,283,0,13,0,14
Czech Republic (CZ),26.01.2018 22:00 - 26.01.2018 23:00 (CET),291,4120,240,544,548,12,0,0,0,34,89,295,0,2934,116,276,0,13,0,11
Czech Republic (CZ),26.01.2018 23:00 - 27.01.2018 00:00 (CET),290,4061,240,241,545,12,0,0,0,40,90,243,0,2934,109,274,0,13,0,11
Czech Republic (CZ),27.01.2018 00:00 - 27.01.2018 01:00 (CET),280,3979,233,239,542,12,0,0,0,26,88,325,0,2934,105,271,0,13,0,10
Czech Republic (CZ),27.01.2018 01:00 - 27.01.2018 02:00 (CET),279,3948,224,241,532,12,0,0,0,189,89,215,0,2937,105,270,0,13,0,11
Czech Republic (CZ),27.01.2018 02:00 - 27.01.2018 03:00 (CET),278,3939,223,242,527,12,0,0,0,352,92,115,0,2936,106,270,0,13,0,11
Czech Republic (CZ),27.01.2018 03:00 - 27.01.2018 04:00 (CET),277,3951,214,243,521,12,0,0,0,516,92,113,0,2933,105,270,0,13,0,10
Czech Republic (CZ),27.01.2018 04:00 - 27.01.2018 05:00 (CET),274,3994,222,244,520,12,0,0,0,814,92,113,0,2934,106,270,0,13,0,10
Czech Republic (CZ),27.01.2018 05:00 - 27.01.2018 06:00 (CET),272,3986,222,249,526,12,0,0,0,116,87,127,0,2936,102,269,0,8,0,12
Czech Republic (CZ),27.01.2018 06:00 - 27.01.2018 07:00 (CET),276,4029,215,256,534,12,0,0,0,105,96,125,0,2937,115,272,0,12,0,12
Czech Republic (CZ),27.01.2018 07:00 - 27.01.2018 08:00 (CET),276,4059,227,266,539,12,0,0,0,210,96,308,0,2934,123,275,0,12,0,11
Czech Republic (CZ),27.01.2018 08:00 - 27.01.2018 09:00 (CET),275,4115,237,271,548,12,0,0,0,315,92,695,0,2937,128,276,6,12,0,8
Czech Republic (CZ),27.01.2018 09:00 - 27.01.2018 10:00 (CET),277,4147,241,274,548,13,0,0,0,420,92,702,0,2939,133,279,43,12,0,4
Czech Republic (CZ),27.01.2018 10:00 - 27.01.2018 11:00 (CET),278,4128,235,273,546,13,0,0,0,406,92,539,0,2939,135,280,95,12,0,4
Czech Republic (CZ),27.01.2018 11:00 - 27.01.2018 12:00 (CET),279,4111,234,270,547,13,0,0,0,43,92,525,0,2939,135,280,138,12,0,3
Czech Republic (CZ),27.01.2018 12:00 - 27.01.2018 13:00 (CET),280,4057,235,265,544,12,0,0,0,0,89,416,0,2937,131,280,139,12,0,2
Czech Republic (CZ),27.01.2018 13:00 - 27.01.2018 14:00 (CET),281,4018,232,256,543,12,0,0,0,0,88,319,0,2935,125,280,111,13,0,2
Czech Republic (CZ),27.01.2018 14:00 - 27.01.2018 15:00 (CET),281,3970,227,257,546,12,0,0,0,0,88,272,0,2936,126,280,67,13,0,2
Czech Republic (CZ),27.01.2018 15:00 - 27.01.2018 16:00 (CET),281,3982,221,258,540,12,0,0,0,0,91,271,0,2938,126,280,24,13,0,3
Czech Republic (CZ),27.01.2018 16:00 - 27.01.2018 17:00 (CET),278,3926,225,257,537,12,0,0,0,0,92,554,0,2937,128,280,2,13,0,6
Czech Republic (CZ),27.01.2018 17:00 - 27.01.2018 18:00 (CET),277,4018,227,269,532,12,0,0,0,0,90,547,0,2934,125,280,0,13,0,12
Czech Republic (CZ),27.01.2018 18:00 - 27.01.2018 19:00 (CET),278,3964,225,267,531,12,0,0,0,68,90,440,0,2936,126,281,0,13,0,16
Czech Republic (CZ),27.01.2018 19:00 - 27.01.2018 20:00 (CET),278,3815,213,265,440,12,0,0,0,116,93,376,0,2939,126,281,0,13,0,21
Czech Republic (CZ),27.01.2018 20:00 - 27.01.2018 21:00 (CET),280,3173,207,264,409,12,0,0,0,163,95,217,0,2937,122,279,0,12,0,38
Czech Republic (CZ),27.01.2018 21:00 - 27.01.2018 22:00 (CET),279,2712,192,249,406,12,0,0,0,364,94,162,0,2934,115,275,0,12,0,46
Czech Republic (CZ),27.01.2018 22:00 - 27.01.2018 23:00 (CET),278,2574,182,240,406,12,0,0,0,4,91,159,0,2936,104,271,0,12,0,67
Czech Republic (CZ),27.01.2018 23:00 - 28.01.2018 00:00 (CET),277,2377,183,236,399,12,0,0,0,152,91,156,0,2936,104,269,0,12,0,69
Czech Republic (CZ),28.01.2018 00:00 - 28.01.2018 01:00 (CET),277,2293,186,238,394,12,0,0,0,300,95,66,0,2934,104,268,0,12,0,75
Czech Republic (CZ),28.01.2018 01:00 - 28.01.2018 02:00 (CET),277,2357,187,238,393,12,0,0,0,449,95,63,0,2933,104,268,0,12,0,80
Czech Republic (CZ),28.01.2018 02:00 - 28.01.2018 03:00 (CET),277,2353,187,240,393,12,0,0,0,651,95,62,0,2934,104,268,0,12,0,119
Czech Republic (CZ),28.01.2018 03:00 - 28.01.2018 04:00 (CET),277,2354,187,241,395,12,0,0,0,773,97,44,0,2933,104,267,0,12,0,147
Czech Republic (CZ),28.01.2018 04:00 - 28.01.2018 05:00 (CET),276,2358,186,242,399,12,0,0,0,795,97,43,0,2930,104,268,0,12,0,168
Czech Republic (CZ),28.01.2018 05:00 - 28.01.2018 06:00 (CET),277,2347,183,243,382,12,0,0,0,917,92,50,0,2932,100,267,0,8,0,185
Czech Republic (CZ),28.01.2018 06:00 - 28.01.2018 07:00 (CET),277,2418,193,256,382,12,0,0,0,743,96,55,0,2934,109,269,0,12,0,191
Czech Republic (CZ),28.01.2018 07:00 - 28.01.2018 08:00 (CET),278,2413,191,258,396,12,0,0,0,218,95,108,0,2933,110,269,1,12,0,199
Czech Republic (CZ),28.01.2018 08:00 - 28.01.2018 09:00 (CET),278,2349,191,257,399,12,0,0,0,152,91,165,0,2933,113,270,69,12,0,186
Czech Republic (CZ),28.01.2018 09:00 - 28.01.2018 10:00 (CET),278,2358,190,257,394,12,0,0,0,295,90,174,0,2933,114,271,158,12,0,175
Czech Republic (CZ),28.01.2018 10:00 - 28.01.2018 11:00 (CET),279,2489,199,262,396,12,0,0,0,330,92,202,0,2931,119,274,230,12,0,173
Czech Republic (CZ),28.01.2018 11:00 - 28.01.2018 12:00 (CET),280,2527,213,262,402,12,0,0,0,428,91,244,0,2927,127,278,241,12,0,148
Czech Republic (CZ),28.01.2018 12:00 - 28.01.2018 13:00 (CET),279,2518,214,261,407,12,0,0,0,367,92,214,0,2923,131,279,227,12,0,132
Czech Republic (CZ),28.01.2018 13:00 - 28.01.2018 14:00 (CET),279,2557,218,258,403,12,0,0,0,367,90,179,0,2922,127,278,214,12,0,146
Czech Republic (CZ),28.01.2018 14:00 - 28.01.2018 15:00 (CET),280,2498,200,252,402,12,0,0,0,227,90,179,0,2920,120,274,154,12,0,160
Czech Republic (CZ),28.01.2018 15:00 - 28.01.2018 16:00 (CET),279,2472,195,253,406,12,0,0,0,3,91,236,0,2922,119,275,52,12,0,178
Czech Republic (CZ),28.01.2018 16:00 - 28.01.2018 17:00 (CET),279,2491,201,258,408,12,0,0,0,185,90,301,0,2921,128,278,3,12,0,161
Czech Republic (CZ),28.01.2018 17:00 - 28.01.2018 18:00 (CET),279,2511,206,267,408,12,0,0,0,244,88,303,0,2920,130,280,0,12,0,159
Czech Republic (CZ),28.01.2018 18:00 - 28.01.2018 19:00 (CET),278,2472,212,263,399,12,0,0,0,283,88,300,0,2922,126,279,0,12,0,168
Czech Republic (CZ),28.01.2018 19:00 - 28.01.2018 20:00 (CET),277,2415,209,258,394,12,0,0,0,495,88,300,0,2922,123,276,0,12,0,192
Czech Republic (CZ),28.01.2018 20:00 - 28.01.2018 21:00 (CET),278,2375,201,259,394,12,0,0,0,383,88,307,0,2922,121,276,0,12,0,190
Czech Republic (CZ),28.01.2018 21:00 - 28.01.2018 22:00 (CET),278,2317,183,248,393,12,0,0,0,98,94,83,0,2920,116,273,0,12,0,196
Czech Republic (CZ),28.01.2018 22:00 - 28.01.2018 23:00 (CET),276,2301,187,239,395,12,0,0,0,182,96,61,0,2920,105,269,0,12,0,193
Czech Republic (CZ),28.01.2018 23:00 - 29.01.2018 00:00 (CET),275,2244,184,235,394,12,0,0,0,86,96,59,0,2920,104,268,0,12,0,197
Czech Republic (CZ),29.01.2018 00:00 - 29.01.2018 01:00 (CET),273,2288,191,241,399,12,0,0,0,830,91,114,0,2923,104,267,0,12,0,190
Czech Republic (CZ),29.01.2018 01:00 - 29.01.2018 02:00 (CET),276,2191,188,240,396,12,0,0,0,1113,91,119,0,2925,104,267,0,12,0,182
Czech Republic (CZ),29.01.2018 02:00 - 29.01.2018 03:00 (CET),276,2181,186,239,395,12,0,0,0,1108,92,100,0,2925,104,267,0,12,0,187
Czech Republic (CZ),29.01.2018 03:00 - 29.01.2018 04:00 (CET),275,2157,187,242,392,12,0,0,0,1100,92,99,0,2927,104,267,0,12,0,186
Czech Republic (CZ),29.01.2018 04:00 - 29.01.2018 05:00 (CET),278,2365,188,245,393,12,0,0,0,931,92,97,0,2925,104,267,0,12,0,163
Czech Republic (CZ),29.01.2018 05:00 - 29.01.2018 06:00 (CET),279,2792,228,263,392,12,0,0,0,509,85,157,0,2924,105,269,0,8,0,158
Czech Republic (CZ),29.01.2018 06:00 - 29.01.2018 07:00 (CET),279,2998,224,282,398,12,0,0,0,259,88,212,0,2921,127,275,0,12,0,131
Czech Republic (CZ),29.01.2018 07:00 - 29.01.2018 08:00 (CET),280,3304,225,291,401,12,0,0,0,202,87,533,0,2924,132,275,0,12,0,157
Czech Republic (CZ),29.01.2018 08:00 - 29.01.2018 09:00 (CET),281,3420,234,295,412,12,0,0,0,126,85,607,0,2923,135,278,44,12,0,152
Czech Republic (CZ),29.01.2018 09:00 - 29.01.2018 10:00 (CET),281,3453,225,289,450,12,0,0,0,273,85,575,0,2920,137,279,212,12,0,166
Czech Republic (CZ),29.01.2018 10:00 - 29.01.2018 11:00 (CET),281,3350,208,269,512,12,0,0,0,371,87,548,0,2916,128,277,469,12,0,178
Czech Republic (CZ),29.01.2018 11:00 - 29.01.2018 12:00 (CET),281,3323,211,261,543,12,0,0,0,312,88,392,0,2915,121,276,693,12,0,179
Czech Republic (CZ),29.01.2018 12:00 - 29.01.2018 13:00 (CET),281,3297,209,258,567,12,0,0,0,90,90,247,0,2910,121,276,759,12,0,179
Czech Republic (CZ),29.01.2018 13:00 - 29.01.2018 14:00 (CET),281,3368,209,258,520,12,0,0,0,114,88,246,0,2903,120,275,743,13,0,184
Czech Republic (CZ),29.01.2018 14:00 - 29.01.2018 15:00 (CET),280,3381,214,259,518,12,0,0,0,60,88,246,0,2900,120,274,558,13,0,176
Czech Republic (CZ),29.01.2018 15:00 - 29.01.2018 16:00 (CET),282,3433,216,260,526,12,0,0,0,80,89,305,0,2903,121,272,259,13,0,167
Czech Republic (CZ),29.01.2018 16:00 - 29.01.2018 17:00 (CET),282,3445,215,263,532,12,0,0,0,216,88,468,0,2903,123,276,34,13,0,152
Czech Republic (CZ),29.01.2018 17:00 - 29.01.2018 18:00 (CET),282,3519,217,273,534,12,0,0,0,366,84,692,0,2903,128,279,0,13,0,149
Czech Republic (CZ),29.01.2018 18:00 - 29.01.2018 19:00 (CET),281,3581,219,282,538,12,0,0,0,333,84,695,0,2910,136,284,0,13,0,182
Czech Republic (CZ),29.01.2018 19:00 - 29.01.2018 20:00 (CET),281,3576,220,281,533,12,0,0,0,300,86,447,0,2916,135,283,0,13,0,206
Czech Republic (CZ),29.01.2018 20:00 - 29.01.2018 21:00 (CET),281,3545,216,278,524,12,0,0,0,228,86,357,0,2918,134,282,0,13,0,212
Czech Republic (CZ),29.01.2018 21:00 - 29.01.2018 22:00 (CET),281,3374,215,267,538,12,0,0,0,123,89,171,0,2918,125,278,0,13,0,218
Czech Republic (CZ),29.01.2018 22:00 - 29.01.2018 23:00 (CET),280,2962,188,255,513,12,0,0,0,1,91,115,0,2920,111,271,0,12,0,228
Czech Republic (CZ),29.01.2018 23:00 - 30.01.2018 00:00 (CET),279,2812,185,240,511,12,0,0,0,257,93,75,0,2925,106,271,0,12,0,232
Czech Republic (CZ),30.01.2018 00:00 - 30.01.2018 01:00 (CET),279,2559,184,235,510,12,0,0,0,349,95,73,0,2919,105,269,0,12,0,227
Czech Republic (CZ),30.01.2018 01:00 - 30.01.2018 02:00 (CET),279,2574,184,235,511,12,0,0,0,968,95,71,0,2918,105,269,0,12,0,229
Czech Republic (CZ),30.01.2018 02:00 - 30.01.2018 03:00 (CET),279,2632,185,236,510,12,0,0,0,1101,95,64,0,2914,105,269,0,12,0,218
Czech Republic (CZ),30.01.2018 03:00 - 30.01.2018 04:00 (CET),278,2797,188,239,520,12,0,0,0,1093,96,62,0,2905,105,268,0,12,0,222
Czech Republic (CZ),30.01.2018 04:00 - 30.01.2018 05:00 (CET),277,2848,187,242,523,12,0,0,0,1057,91,144,0,2901,106,266,0,12,0,203
Czech Republic (CZ),30.01.2018 05:00 - 30.01.2018 06:00 (CET),279,3376,190,264,532,12,0,0,0,113,85,195,0,2898,103,268,0,8,0,195
Czech Republic (CZ),30.01.2018 06:00 - 30.01.2018 07:00 (CET),280,3722,214,280,540,12,0,0,0,153,90,342,0,2898,122,273,0,12,0,195
Czech Republic (CZ),30.01.2018 07:00 - 30.01.2018 08:00 (CET),281,3897,218,288,548,12,0,0,0,193,95,510,0,2900,128,274,4,12,0,193
Czech Republic (CZ),30.01.2018 08:00 - 30.01.2018 09:00 (CET),280,3896,217,285,549,12,0,0,0,404,93,470,0,2902,130,274,152,12,0,187
Czech Republic (CZ),30.01.2018 09:00 - 30.01.2018 10:00 (CET),281,3908,215,279,544,12,0,0,0,377,92,561,0,2905,124,271,490,12,0,174
Czech Republic (CZ),30.01.2018 10:00 - 30.01.2018 11:00 (CET),281,3911,210,272,544,12,0,0,0,241,92,413,0,2909,123,271,766,12,0,170
Czech Republic (CZ),30.01.2018 11:00 - 30.01.2018 12:00 (CET),281,3852,207,269,544,12,0,0,0,239,92,386,0,2917,124,274,920,12,0,142
Czech Republic (CZ),30.01.2018 12:00 - 30.01.2018 13:00 (CET),281,3906,216,268,550,12,0,0,0,2,90,312,0,2920,122,275,973,12,0,116
Czech Republic (CZ),30.01.2018 13:00 - 30.01.2018 14:00 (CET),282,3935,214,267,551,12,0,0,0,104,88,311,0,2917,122,275,962,13,0,100
Czech Republic (CZ),30.01.2018 14:00 - 30.01.2018 15:00 (CET),282,3884,201,266,551,12,0,0,0,104,88,312,0,2917,123,277,759,13,0,113
Czech Republic (CZ),30.01.2018 15:00 - 30.01.2018 16:00 (CET),282,3944,218,266,552,12,0,0,0,174,89,420,0,2919,123,276,377,13,0,93
Czech Republic (CZ),30.01.2018 16:00 - 30.01.2018 17:00 (CET),282,3966,222,270,554,12,0,0,0,243,89,428,0,2919,126,278,46,13,0,48
Czech Republic (CZ),30.01.2018 17:00 - 30.01.2018 18:00 (CET),279,4160,231,284,562,13,0,0,0,596,89,541,0,2919,133,281,0,13,0,38
Czech Republic (CZ),30.01.2018 18:00 - 30.01.2018 19:00 (CET),268,4193,230,292,558,13,0,0,0,625,92,557,0,2926,138,284,0,13,0,48
Czech Republic (CZ),30.01.2018 19:00 - 30.01.2018 20:00 (CET),266,4236,223,292,557,13,0,0,0,615,92,488,0,2931,138,284,0,13,0,43
Czech Republic (CZ),30.01.2018 20:00 - 30.01.2018 21:00 (CET),266,4230,220,293,555,13,0,0,0,772,94,344,0,2934,137,284,0,13,0,34
Czech Republic (CZ),30.01.2018 21:00 - 30.01.2018 22:00 (CET),272,4185,222,277,553,13,0,0,0,20,95,216,0,2935,129,281,0,13,0,34
Czech Republic (CZ),30.01.2018 22:00 - 30.01.2018 23:00 (CET),276,4124,244,259,548,12,0,0,0,21,90,206,0,2936,116,273,0,13,0,36
Czech Republic (CZ),30.01.2018 23:00 - 31.01.2018 00:00 (CET),278,3991,231,244,530,12,0,0,0,22,91,157,0,2939,107,271,0,13,0,33
Czech Republic (CZ),31.01.2018 00:00 - 31.01.2018 01:00 (CET),284,3962,231,244,531,12,0,0,0,23,91,124,0,2940,106,272,0,13,0,30
Czech Republic (CZ),31.01.2018 01:00 - 31.01.2018 02:00 (CET),286,3998,227,245,540,12,0,0,0,956,91,122,0,2942,106,272,0,13,0,25
Czech Republic (CZ),31.01.2018 02:00 - 31.01.2018 03:00 (CET),285,3966,210,247,542,12,0,0,0,997,94,69,0,2940,107,272,0,13,0,29
Czech Republic (CZ),31.01.2018 03:00 - 31.01.2018 04:00 (CET),284,3664,206,246,541,12,0,0,0,1104,94,66,0,2939,107,270,0,13,0,41
Czech Republic (CZ),31.01.2018 04:00 - 31.01.2018 05:00 (CET),284,3596,205,248,543,12,0,0,0,1094,94,64,0,2941,107,271,0,13,0,38
Czech Republic (CZ),31.01.2018 05:00 - 31.01.2018 06:00 (CET),284,3894,216,269,544,12,0,0,0,1053,85,155,0,2942,103,271,0,8,0,53
Czech Republic (CZ),31.01.2018 06:00 - 31.01.2018 07:00 (CET),286,4067,221,289,554,12,0,0,0,19,92,217,0,2944,128,278,0,12,0,75
Czech Republic (CZ),31.01.2018 07:00 - 31.01.2018 08:00 (CET),296,4243,227,300,564,13,0,0,0,103,93,614,0,2942,133,279,1,12,0,79
Czech Republic (CZ),31.01.2018 08:00 - 31.01.2018 09:00 (CET),289,4266,226,299,561,13,0,0,0,140,91,654,0,2941,134,278,61,12,0,106
Czech Republic (CZ),31.01.2018 09:00 - 31.01.2018 10:00 (CET),287,4245,224,299,561,13,0,0,0,235,92,403,0,2942,135,279,190,12,0,120
Czech Republic (CZ),31.01.2018 10:00 - 31.01.2018 11:00 (CET),287,4216,227,292,562,13,0,0,0,121,92,393,0,2940,130,275,331,12,0,133
Czech Republic (CZ),31.01.2018 11:00 - 31.01.2018 12:00 (CET),287,4079,229,282,564,12,0,0,0,44,92,331,0,2940,128,274,439,12,0,173
Czech Republic (CZ),31.01.2018 12:00 - 31.01.2018 13:00 (CET),286,4089,224,275,564,12,0,0,0,118,89,304,0,2935,122,273,463,12,0,167
Czech Republic (CZ),31.01.2018 13:00 - 31.01.2018 14:00 (CET),286,4095,230,275,568,12,0,0,0,130,88,246,0,2934,120,271,454,13,0,155
Czech Republic (CZ),31.01.2018 14:00 - 31.01.2018 15:00 (CET),286,4021,213,276,562,12,0,0,0,142,89,246,0,2932,127,276,408,13,0,138
Czech Republic (CZ),31.01.2018 15:00 - 31.01.2018 16:00 (CET),286,4023,221,272,563,12,0,0,0,154,91,230,0,2928,128,279,203,13,0,159
Czech Republic (CZ),31.01.2018 16:00 - 31.01.2018 17:00 (CET),286,4137,220,273,562,12,0,0,0,167,92,431,0,2926,128,279,27,13,0,160
Czech Republic (CZ),31.01.2018 17:00 - 31.01.2018 18:00 (CET),286,4214,220,283,556,13,0,0,0,496,88,687,0,2926,130,280,0,13,0,127
Czech Republic (CZ),31.01.2018 18:00 - 31.01.2018 19:00 (CET),286,4210,220,288,561,13,0,0,0,531,90,697,0,2928,132,277,0,13,0,128
Czech Republic (CZ),31.01.2018 19:00 - 31.01.2018 20:00 (CET),286,4180,219,286,563,13,0,0,0,435,92,391,0,2928,131,280,0,13,0,119
Czech Republic (CZ),31.01.2018 20:00 - 31.01.2018 21:00 (CET),284,4200,222,284,554,13,0,0,0,603,94,213,0,2928,129,281,0,13,0,115
Czech Republic (CZ),31.01.2018 21:00 - 31.01.2018 22:00 (CET),286,4079,223,269,541,12,0,0,0,166,92,186,0,2931,124,278,0,13,0,138
Czech Republic (CZ),31.01.2018 22:00 - 31.01.2018 23:00 (CET),284,4006,222,255,541,12,0,0,0,2,91,161,0,2932,108,271,0,13,0,138
Czech Republic (CZ),31.01.2018 23:00 - 01.02.2018 00:00 (CET),284,3914,225,241,538,12,0,0,0,230,92,122,0,2929,106,272,0,13,0,143
Czech Republic (CZ),01.02.2018 00:00 - 01.02.2018 01:00 (CET),284,3640,230,243,540,12,0,0,0,458,88,61,0,2930,107,271,0,13,0,137
Czech Republic (CZ),01.02.2018 01:00 - 01.02.2018 02:00 (CET),282,3649,232,245,545,12,0,0,0,771,88,63,0,2932,107,270,0,13,0,117
Czech Republic (CZ),01.02.2018 02:00 - 01.02.2018 03:00 (CET),284,3596,201,245,542,12,0,0,0,876,88,61,0,2932,107,269,0,13,0,107
Czech Republic (CZ),01.02.2018 03:00 - 01.02.2018 04:00 (CET),283,3496,186,246,549,12,0,0,0,1089,88,62,0,2930,106,270,0,13,0,91
Czech Republic (CZ),01.02.2018 04:00 - 01.02.2018 05:00 (CET),283,3609,199,247,554,12,0,0,0,1082,88,60,0,2934,107,270,0,13,0,80
Czech Republic (CZ),01.02.2018 05:00 - 01.02.2018 06:00 (CET),291,3850,211,261,551,12,0,0,0,172,80,108,0,2936,103,270,0,8,0,75
Czech Republic (CZ),01.02.2018 06:00 - 01.02.2018 07:00 (CET),280,4106,216,278,565,12,0,0,0,5,76,277,0,2934,123,276,0,12,0,106
Czech Republic (CZ),01.02.2018 07:00 - 01.02.2018 08:00 (CET),289,4178,205,283,548,12,0,0,0,580,82,694,0,2934,128,277,1,12,0,74
Czech Republic (CZ),01.02.2018 08:00 - 01.02.2018 09:00 (CET),287,4206,211,282,561,12,0,0,0,513,80,674,0,2935,128,276,21,12,0,74
Czech Republic (CZ),01.02.2018 09:00 - 01.02.2018 10:00 (CET),286,4198,212,281,565,12,0,0,0,537,80,492,0,2936,127,275,83,12,0,69
Czech Republic (CZ),01.02.2018 10:00 - 01.02.2018 11:00 (CET),286,4187,219,283,576,12,0,0,0,255,80,390,0,2935,127,275,135,12,0,39
Czech Republic (CZ),01.02.2018 11:00 - 01.02.2018 12:00 (CET),285,4288,232,280,568,12,0,0,0,2,83,180,0,2935,125,276,164,12,0,27
Czech Republic (CZ),01.02.2018 12:00 - 01.02.2018 13:00 (CET),277,4361,227,284,562,13,0,0,0,67,82,123,0,2936,131,278,145,12,0,28
Czech Republic (CZ),01.02.2018 13:00 - 01.02.2018 14:00 (CET),279,4349,234,285,573,13,0,0,0,132,80,122,0,2934,133,279,134,13,0,38
Czech Republic (CZ),01.02.2018 14:00 - 01.02.2018 15:00 (CET),287,4303,222,283,573,13,0,0,0,197,85,121,0,2932,137,280,89,13,0,33
Czech Republic (CZ),01.02.2018 15:00 - 01.02.2018 16:00 (CET),288,4302,221,285,571,13,0,0,0,709,83,302,0,2935,138,281,38,13,0,27
Czech Republic (CZ),01.02.2018 16:00 - 01.02.2018 17:00 (CET),291,4387,216,284,569,13,0,0,0,626,84,467,0,2932,138,280,3,13,0,29
Czech Republic (CZ),01.02.2018 17:00 - 01.02.2018 18:00 (CET),289,4523,215,286,567,13,0,0,0,477,81,669,0,2931,137,280,0,13,0,31
Czech Republic (CZ),01.02.2018 18:00 - 01.02.2018 19:00 (CET),290,4576,216,290,562,13,0,0,0,337,84,698,0,2931,137,280,0,13,0,39
Czech Republic (CZ),01.02.2018 19:00 - 01.02.2018 20:00 (CET),291,4613,217,287,563,13,0,0,0,277,86,339,0,2934,133,279,0,13,0,43
Czech Republic (CZ),01.02.2018 20:00 - 01.02.2018 21:00 (CET),282,4708,218,283,562,13,0,0,0,70,87,263,0,2934,127,277,0,13,0,42
Czech Republic (CZ),01.02.2018 21:00 - 01.02.2018 22:00 (CET),287,4725,217,269,559,13,0,0,0,47,87,163,0,2933,123,275,0,13,0,36
Czech Republic (CZ),01.02.2018 22:00 - 01.02.2018 23:00 (CET),281,4650,234,259,550,13,0,0,0,24,87,84,0,2935,112,271,0,13,0,43
Czech Republic (CZ),01.02.2018 23:00 - 02.02.2018 00:00 (CET),282,4516,229,243,543,12,0,0,0,1,87,73,0,2936,107,269,0,13,0,55
Czech Republic (CZ),02.02.2018 00:00 - 02.02.2018 01:00 (CET),281,4531,232,247,544,12,0,0,0,1045,88,60,0,2936,107,269,0,13,0,39
